,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,PER_B,WINNER
967,107.2,104.9,0.45729999999999993,0.32389999999999997,0.8137000000000001,43.8,14.2,5.5,0.3939393939393939,0.5,1432.6333522562754,1,16.066568683324558,118.4,110.4,0.4770999999999999,0.3731,0.7309,50.3,15.3,7.0,0.578125,0.6,1603.7486782321803,1,18.874533267684836,A
968,113.6,110.6,0.45550000000000007,0.3765,0.8038000000000001,45.2,12.3,4.2,0.7076923076923077,0.6,1612.757699646008,-2,16.981797461437022,115.6,117.1,0.47870000000000007,0.36750000000000005,0.7191000000000001,47.3,16.3,5.2,0.44776119402985076,0.3,1491.915243843604,-1,14.735301915873915,A
969,108.0,107.3,0.4641,0.331,0.8048,42.9,12.0,3.8,0.6060606060606061,0.6,1599.5255539920847,2,17.424153673424883,112.2,120.0,0.47589999999999993,0.3156,0.7051000000000001,42.1,14.4,4.7,0.46153846153846156,0.4,1409.9603255117358,-4,12.260366880009991,A
970,109.2,113.5,0.44719999999999993,0.3606,0.7326999999999999,46.8,13.9,6.8,0.2,0.2,1289.7118000182707,-4,17.403476781878165,115.7,114.9,0.44519999999999993,0.3474,0.7655000000000001,46.9,12.8,5.0,0.5,0.3,1480.4035730917453,-1,18.131938982116637,B
971,110.7,116.0,0.45039999999999997,0.3069,0.7956,42.3,14.8,4.9,0.22727272727272727,0.1,1326.4355854272503,3,14.928097409332539,117.0,111.9,0.46630000000000005,0.33480000000000004,0.8265,47.7,13.0,5.3,0.6,0.8,1595.98198842433,-2,18.631180727793687,B
972,106.7,112.4,0.4276000000000001,0.32,0.8138,44.4,13.2,4.9,0.46153846153846156,0.4,1456.0622144068604,1,15.627899921112437,117.8,111.4,0.45760000000000006,0.3553,0.7839,52.0,12.7,7.0,0.7538461538461538,0.8,1672.4827585871028,1,19.40810396218942,B
973,119.3,120.9,0.4391,0.3884,0.7736,48.5,15.5,5.2,0.3333333333333333,0.3,1376.9739395208671,-2,15.87628118132147,114.6,113.9,0.4627,0.33920000000000006,0.7409000000000001,44.5,14.6,5.1,0.5074626865671642,0.4,1477.251058255291,2,17.264096436329137,B
974,118.7,119.6,0.4849,0.337,0.8053000000000001,44.5,15.3,4.6,0.4153846153846154,0.2,1468.4361468635248,-1,19.428454429038265,121.0,121.9,0.49770000000000003,0.3727,0.7552,46.1,12.8,4.7,0.46153846153846156,0.7,1479.854677503175,-1,20.253080204381124,B
975,108.8,108.7,0.47759999999999997,0.39799999999999996,0.795,41.2,12.8,5.6,0.6363636363636364,0.4,1568.329839765362,-1,19.212081609191628,110.4,111.0,0.46060000000000006,0.3341,0.7659,48.1,15.4,4.8,0.6212121212121212,0.6,1579.9425733308597,-2,17.60289205542408,B
976,112.0,117.0,0.4535,0.3208000000000001,0.8050999999999998,41.8,14.4,5.3,0.22388059701492538,0.1,1324.0154957753384,-1,17.54308758943414,113.8,116.7,0.46630000000000005,0.3548,0.7748,44.3,13.9,7.0,0.6923076923076923,0.7,1625.1737694887331,1,20.064542401968094,A
977,108.7,111.2,0.4680000000000001,0.38219999999999993,0.7975999999999999,46.3,11.5,5.6,0.5606060606060606,0.8,1525.174839952146,4,17.06104129115888,119.7,112.9,0.4589999999999999,0.3623,0.7878,52.6,12.3,6.5,0.7575757575757576,0.8,1678.0620132900233,2,21.485920870218738,A
978,112.3,109.1,0.5007,0.38370000000000004,0.7008000000000001,43.9,14.4,5.3,0.47692307692307695,0.4,1479.2354446115426,4,18.248178789627236,114.4,110.9,0.4630000000000001,0.3791,0.8139,45.3,13.1,5.2,0.7121212121212122,0.6,1623.7232617068994,1,15.771456912288546,B
979,116.7,116.7,0.47850000000000004,0.3342,0.8046,45.2,12.7,4.5,0.2835820895522388,0.6,1384.098266995612,-1,14.397509841250884,116.5,108.0,0.48439999999999994,0.4037,0.7517999999999999,44.2,11.9,4.2,0.515625,0.7,1541.228331636456,4,19.166056362938,B
980,114.2,108.0,0.45699999999999996,0.36160000000000003,0.8488000000000001,40.1,13.1,4.1,0.6153846153846154,0.7,1621.760111427918,7,18.51478495778922,103.8,117.4,0.42919999999999997,0.3177,0.7356,40.2,12.7,2.9,0.4153846153846154,0.5,1402.9904498293852,-4,14.707199815746918,A
981,117.2,118.0,0.4814000000000001,0.35860000000000003,0.7056000000000001,48.2,16.6,4.4,0.4411764705882353,0.5,1480.9496817827126,-2,16.031819946356126,118.8,121.0,0.4327,0.3698,0.7740999999999999,49.5,14.4,4.8,0.3283582089552239,0.3,1373.7572261983514,-3,16.93344500214047,B
982,121.5,122.9,0.4902,0.37270000000000003,0.7594000000000001,47.2,12.5,4.9,0.4696969696969697,0.7,1486.5992412920082,1,17.72320128122275,108.2,113.0,0.4387,0.3623,0.7343999999999999,48.0,13.9,6.4,0.19696969696969696,0.1,1285.7703533066415,-5,16.817418088263757,A
983,110.0,102.8,0.4702,0.3819,0.7604,48.0,12.3,6.0,0.4626865671641791,0.5,1530.277332576368,1,19.243140189959067,108.7,106.3,0.4652,0.3372,0.8170999999999999,43.6,14.1,5.8,0.40298507462686567,0.6,1450.1419433225406,2,17.66320253907598,B
984,113.5,112.4,0.44880000000000003,0.32450000000000007,0.7297999999999999,46.8,14.5,5.1,0.5147058823529411,0.5,1480.4677715778066,3,17.0885820079067,117.5,107.6,0.4864,0.4163,0.7297,43.8,11.1,4.1,0.5230769230769231,0.6,1550.4774948253348,5,20.210464029147687,A
985,116.3,112.0,0.46370000000000006,0.35359999999999997,0.8032,46.8,14.5,4.9,0.5671641791044776,0.5,1526.7309594393626,4,18.67230388123668,108.8,107.1,0.46909999999999996,0.323,0.7952,43.1,12.8,4.0,0.6119402985074627,0.7,1604.8747351368497,3,17.145483830401176,A
986,116.5,111.4,0.48139999999999994,0.39160000000000006,0.808,45.0,14.0,5.5,0.7164179104477612,0.6,1632.9377935785485,2,17.692198680378677,112.1,115.9,0.4375000000000001,0.3854,0.8054,44.8,14.9,2.4,0.24242424242424243,0.5,1315.678620952672,-2,16.069237543824904,B
987,109.1,115.6,0.4427,0.341,0.8166,42.8,13.8,4.9,0.45454545454545453,0.3,1450.48295970394,-1,14.36154024753989,111.6,106.9,0.44670000000000004,0.35409999999999997,0.8257000000000001,40.4,13.3,4.0,0.6212121212121212,0.7,1623.2811404173642,8,16.40923866173352,B
988,116.2,120.7,0.4325,0.29769999999999996,0.7231000000000001,49.3,13.3,5.2,0.6060606060606061,0.4,1551.004111685119,-1,17.628712902884452,117.2,113.0,0.46979999999999994,0.3713,0.732,50.1,15.0,7.5,0.5692307692307692,0.8,1586.2400871659152,-1,18.589537109867184,A
989,118.3,120.6,0.475,0.329,0.7946,45.6,15.9,4.5,0.4090909090909091,0.6,1461.6915830746916,-2,19.19394323063777,115.7,114.7,0.442,0.34609999999999996,0.7713,47.6,12.1,4.8,0.5076923076923077,0.4,1484.3450198033745,1,18.11888915170309,A
990,110.1,108.7,0.45550000000000007,0.3312,0.7716000000000001,48.6,15.3,4.8,0.6268656716417911,0.6,1593.9703298649742,1,18.442536807217415,114.0,115.6,0.44430000000000003,0.3975,0.8111,44.3,14.6,2.3,0.2537313432835821,0.2,1359.9383072550095,1,13.919226709591738,A
991,110.9,117.7,0.4727,0.2971,0.7092,42.1,14.0,4.7,0.45454545454545453,0.2,1404.6111443669708,-5,15.326209418155933,115.3,118.8,0.47219999999999995,0.3442,0.7871999999999999,44.3,12.3,4.7,0.27941176470588236,0.3,1374.8491038067332,-2,18.24223285457174,A
992,118.6,111.9,0.4749,0.3417,0.8306000000000001,48.3,13.4,5.3,0.6060606060606061,0.6,1598.4020780762419,1,20.475745885417403,118.3,110.5,0.4739,0.3586,0.8,47.8,14.4,4.8,0.5735294117647058,0.6,1551.7049008643555,5,19.121086716061175,A
993,106.3,110.7,0.4417,0.3713,0.71,48.0,14.6,6.8,0.19402985074626866,0.1,1281.228232646241,-6,16.158754428695893,107.8,110.3,0.46349999999999997,0.39730000000000004,0.7663,41.7,13.0,5.7,0.6268656716417911,0.7,1554.3020832312475,-2,18.380550300837136,B
994,102.7,114.8,0.4226,0.30970000000000003,0.7392999999999998,42.0,12.6,3.7,0.4090909090909091,0.4,1401.469420839939,-5,15.212427999100873,109.0,109.9,0.46430000000000005,0.3665,0.7995,46.6,10.2,5.6,0.5671641791044776,0.3,1538.7251433359752,5,17.29885249368541,B
995,119.7,121.0,0.4805,0.3527,0.7598,46.5,12.6,5.4,0.47761194029850745,0.1,1491.1413619524087,2,16.536728543589962,112.0,107.3,0.4372,0.3545,0.7813,50.7,15.2,4.0,0.6615384615384615,0.8,1574.2407527281584,-1,18.55403075014713,B
996,120.5,115.3,0.4619,0.37220000000000003,0.7874000000000001,51.9,12.3,6.4,0.746268656716418,0.7,1664.511709906194,-1,20.201552480643628,115.7,118.6,0.47169999999999995,0.35630000000000006,0.7264000000000002,47.3,15.9,4.6,0.43478260869565216,0.3,1464.4152469767398,-3,16.29027038784072,A
997,113.1,116.4,0.4605,0.33860000000000007,0.8096,41.2,14.4,5.3,0.23529411764705882,0.4,1338.1772646827867,1,18.59357591673758,113.6,112.3,0.454,0.3625,0.7276,49.7,15.3,7.8,0.5606060606060606,0.5,1575.2115692864422,-2,18.3063661588569,B
998,112.3,105.4,0.44770000000000004,0.3578,0.826,42.2,13.6,4.2,0.6268656716417911,0.8,1628.801224276662,9,17.995711121083048,113.4,117.4,0.46110000000000007,0.3464,0.7853999999999999,45.2,14.9,6.9,0.6818181818181818,0.7,1611.0120005812848,-1,16.973068328476284,B
999,114.0,106.1,0.47129999999999994,0.40730000000000005,0.7374999999999999,44.6,11.3,4.3,0.5151515151515151,0.6,1524.064732276292,-1,20.270326676459348,111.5,111.5,0.4920999999999999,0.3733,0.6829000000000001,42.8,13.9,5.0,0.4696969696969697,0.4,1470.0209127398934,-1,17.498510984181937,B
1000,108.5,105.2,0.45730000000000004,0.3329,0.8385999999999999,43.3,14.0,5.8,0.4117647058823529,0.2,1462.0419059830451,3,17.886158852303364,122.5,122.0,0.44539999999999996,0.38939999999999997,0.7785,51.0,14.2,4.9,0.3382352941176471,0.4,1390.2916610043242,1,16.815449397371776,B
1001,119.2,120.0,0.4715,0.3309,0.8027,46.6,16.2,4.1,0.417910447761194,0.6,1470.0798036500394,1,18.287211983012483,107.9,104.5,0.46159999999999995,0.3729,0.7501,47.5,12.7,5.6,0.45588235294117646,0.5,1518.3773699158635,-1,16.426085848509114,A
1002,109.0,106.0,0.45219999999999994,0.31999999999999995,0.7169000000000001,46.1,14.4,4.2,0.5217391304347826,0.5,1506.8805341268494,4,15.88706273856753,113.8,116.5,0.4309,0.30679999999999996,0.7011999999999998,49.3,13.6,5.1,0.6119402985074627,0.8,1562.0326295645918,1,17.471390764342807,B
1003,108.5,110.1,0.4664,0.3209000000000001,0.7836,41.3,12.5,4.2,0.6029411764705882,0.5,1579.9007937118567,-1,17.342827286682315,115.5,116.4,0.44189999999999996,0.35040000000000004,0.7736,47.4,12.5,4.0,0.5,0.3,1475.9567992280267,-1,18.978605439268865,A
1004,110.0,111.4,0.4389,0.38880000000000003,0.8139,42.3,13.9,2.1,0.25,0.2,1357.0141825448902,-1,15.789536410264708,104.2,105.6,0.44830000000000003,0.3657,0.7612000000000001,47.3,13.1,5.3,0.4492753623188406,0.6,1506.0917890825124,-2,17.13004352790643,B
1005,118.9,123.9,0.4795,0.3436,0.791,45.8,12.8,5.2,0.47058823529411764,0.1,1476.9923940696142,-1,17.464344192040286,114.2,110.5,0.45359999999999995,0.3604,0.7233999999999999,50.0,14.9,7.8,0.5671641791044776,0.7,1580.2231476677728,1,18.115244094397514,B
1006,108.4,109.5,0.46499999999999997,0.3889,0.752,41.6,12.9,5.6,0.6323529411764706,0.8,1556.2882097427528,1,17.90872267829711,109.8,111.4,0.42700000000000005,0.3052,0.7001,50.1,13.7,5.2,0.6176470588235294,0.4,1571.4227582788153,2,15.047707145387673,A
1007,115.0,109.3,0.4545,0.3713,0.7834,49.8,15.1,4.0,0.6666666666666666,0.8,1588.389720610953,1,19.088879882975508,103.1,114.8,0.4302999999999999,0.3168,0.7152,42.0,12.8,3.9,0.40298507462686567,0.2,1396.7370427497433,-6,15.918851520681017,A
1008,111.9,116.7,0.48419999999999996,0.3015,0.7212000000000001,41.8,13.7,4.6,0.4626865671641791,0.3,1417.1693727598904,1,14.136092055969531,113.9,111.5,0.4747,0.39080000000000004,0.7768,45.3,14.6,5.5,0.7058823529411765,0.7,1588.678107276211,-1,16.160942947494107,B
1009,115.7,117.0,0.44720000000000004,0.3484,0.748,47.7,12.3,4.1,0.4925373134328358,0.3,1470.8920334145266,-2,17.521782221683278,108.1,107.5,0.45109999999999995,0.3312,0.7749,49.9,16.0,4.8,0.6323529411764706,0.6,1596.8944545750935,2,17.5949344699759,B
1010,109.7,107.9,0.4718,0.3711,0.8094999999999999,46.8,10.5,5.6,0.5735294117647058,0.8,1543.4575214261708,6,17.55592506949599,105.5,111.9,0.4403,0.379,0.7241,47.6,15.1,6.4,0.19117647058823528,0.1,1279.2421061347356,-7,18.01492531019814,A
1011,115.0,120.2,0.47400000000000003,0.3435,0.7925,44.8,13.1,4.3,0.2753623188405797,0.6,1362.2908754138136,-3,18.074789372919973,115.3,112.3,0.4544,0.3686,0.7937000000000001,48.6,14.5,4.2,0.5652173913043478,0.6,1537.5503288290063,-1,21.202243083851748,B
1012,112.1,104.9,0.44960000000000006,0.3553,0.8153,41.4,13.2,4.0,0.6176470588235294,0.7,1623.6488517383705,-1,15.519963295237819,112.1,114.4,0.4579,0.3487,0.8118999999999998,41.1,13.9,5.2,0.2318840579710145,0.2,1333.1656863014562,-1,16.106266374025797,A
1013,123.7,116.9,0.4694,0.3641,0.8017,51.6,12.0,6.4,0.75,0.7,1670.576162001152,1,21.77405752931405,112.1,108.3,0.49060000000000004,0.3853,0.7121,43.9,14.1,5.1,0.47761194029850745,0.5,1498.9288161319632,1,19.297486361548525,A
1014,108.9,104.7,0.4579999999999999,0.3914,0.7398999999999999,43.9,12.3,4.6,0.5074626865671642,0.8,1495.1568288842223,-2,18.491214280428395,110.6,117.2,0.4847,0.2974,0.7019,41.5,14.0,4.5,0.45588235294117646,0.2,1411.319945364531,-1,11.397983952514203,A
1015,117.2,116.1,0.4742,0.3255,0.7872999999999999,46.9,15.3,4.0,0.4264705882352941,0.6,1482.3653844833905,2,19.161646982460468,110.8,114.7,0.4502999999999999,0.3671000000000001,0.8368,42.2,14.2,4.9,0.44776119402985076,0.3,1444.9628758446422,-2,15.631352222241812,B
1016,118.2,111.6,0.4777,0.3372,0.8243,48.5,14.2,5.2,0.6119402985074627,0.6,1612.5566501115911,2,18.59386166551392,115.9,119.0,0.46849999999999997,0.34800000000000003,0.7385,47.2,15.7,4.5,0.42857142857142855,0.3,1458.350794881782,-4,14.013699766016241,A
1017,119.1,112.7,0.47870000000000007,0.3523,0.8181,47.9,14.3,5.1,0.6176470588235294,0.7,1618.5974127403083,3,17.121042215205932,109.8,105.5,0.4833,0.3425,0.8102,47.0,10.7,5.7,0.5797101449275363,0.9,1549.2952461461384,7,17.455703761005886,B
1018,111.4,112.3,0.4787,0.318,0.7734000000000001,41.5,13.1,3.5,0.6086956521739131,0.6,1584.9655595253569,1,16.923993461599668,123.5,120.6,0.44699999999999995,0.3796,0.7728999999999999,51.4,13.6,5.4,0.34782608695652173,0.5,1411.932415251951,2,18.242958306046383,A
1019,108.7,105.5,0.4547999999999999,0.3377,0.7084,45.5,14.9,4.5,0.5142857142857142,0.4,1497.490405412626,-1,17.485722831471364,111.5,105.7,0.4534999999999999,0.3496,0.7132,48.8,13.6,7.6,0.5735294117647058,0.7,1590.985971486687,2,18.15961419192072,B
1020,102.6,113.4,0.43229999999999996,0.32480000000000003,0.7128999999999999,41.8,12.2,3.8,0.39705882352941174,0.3,1394.9908290053168,-7,12.897948077502623,108.0,113.6,0.43019999999999997,0.3753,0.8371999999999999,41.5,13.7,2.1,0.2463768115942029,0.2,1345.664838972154,-2,14.978201605523058,A
1021,106.6,109.0,0.46279999999999993,0.3769,0.7678,40.7,13.4,5.4,0.6376811594202898,0.3,1561.3922181808045,2,16.611552809279637,113.0,107.4,0.45709999999999995,0.3731,0.7778,48.9,14.8,4.6,0.6716417910447762,0.8,1590.1359343553795,2,18.84942904055942,B
1022,108.6,106.2,0.45169999999999993,0.3324,0.8429,43.6,14.5,5.9,0.4057971014492754,0.2,1440.4011517354184,-1,16.486448375091882,117.2,115.4,0.47970000000000007,0.3381,0.7772999999999999,47.1,15.7,3.9,0.42028985507246375,0.6,1473.5393115068334,-1,19.09591420782288,B
1023,108.8,110.3,0.43309999999999993,0.3215,0.7014999999999999,48.6,14.1,5.1,0.6086956521739131,0.8,1566.3187498407635,-1,15.068389481612169,113.3,114.9,0.47030000000000005,0.3497,0.7964999999999999,44.7,15.5,6.2,0.6865671641791045,0.7,1616.1643731195763,1,16.130735311380253,B
1024,114.1,119.7,0.4643,0.33720000000000006,0.7051999999999999,47.6,15.0,4.7,0.4225352112676056,0.3,1452.3100322530647,-5,18.532668218548885,112.5,114.1,0.4589,0.3443,0.8159000000000001,42.2,14.3,5.0,0.22857142857142856,0.2,1331.1811945272366,-2,16.135241236516904,B
1025,103.4,111.3,0.438,0.3811,0.7005,47.0,14.4,6.0,0.18840579710144928,0.2,1273.404381414768,-8,14.990672221098185,108.8,115.5,0.4723,0.2869,0.7095999999999999,42.3,13.1,4.6,0.4492753623188406,0.2,1402.119981189338,-2,13.446613375145784,A
1026,116.9,113.8,0.4521,0.3946,0.7937000000000001,48.0,12.9,4.3,0.5714285714285714,0.7,1541.493281303128,1,18.78657405657669,106.8,105.4,0.4434999999999999,0.3315,0.7224,45.7,14.3,4.4,0.5070422535211268,0.3,1487.847514744463,-2,16.15164154191686,A
1027,105.3,103.7,0.44610000000000005,0.36970000000000003,0.7832000000000001,47.7,12.6,5.0,0.45714285714285713,0.7,1517.4411326552486,1,14.027848300803493,123.5,122.3,0.44869999999999993,0.3807,0.7679,51.4,13.9,5.0,0.34285714285714286,0.4,1407.3201204907082,-1,18.121693476356587,A
1028,111.1,103.9,0.4495,0.3456,0.7994,40.7,13.1,3.9,0.6231884057971014,0.7,1625.63334351259,1,16.12122924298881,116.1,121.9,0.4767,0.3182,0.7843,45.5,12.9,5.2,0.463768115942029,0.1,1466.2295702507,-2,17.64074639776774,A
1029,112.3,107.7,0.4888,0.39669999999999994,0.6977,45.1,14.0,5.0,0.47058823529411764,0.5,1492.5057774757697,-1,17.280656357263386,110.1,114.7,0.4479,0.37290000000000006,0.8382999999999999,41.5,14.0,5.0,0.45588235294117646,0.3,1453.7889488211993,1,17.003055274294887,A
1030,108.1,104.8,0.44849999999999995,0.3926,0.7216,44.8,12.4,4.5,0.5147058823529411,0.9,1504.3567930594152,1,17.727375892440726,112.1,109.3,0.4665,0.38770000000000004,0.7728,45.3,14.8,5.3,0.7101449275362319,0.6,1594.5275346715705,1,16.064531427255837,A
1031,121.0,113.9,0.4645,0.3563,0.777,51.9,12.4,6.5,0.7536231884057971,0.9,1676.9992006573455,2,19.33696120031776,109.8,108.7,0.45649999999999996,0.33349999999999996,0.7924000000000001,49.7,15.6,5.0,0.6376811594202898,0.6,1602.6636616062676,3,16.90385345674484,B
1032,114.5,121.4,0.47309999999999997,0.3559,0.7761,44.3,13.5,4.7,0.2714285714285714,0.5,1358.347922939692,-4,15.441397132190959,114.8,116.8,0.4495,0.35140000000000005,0.7478,46.5,11.9,4.0,0.4852941176470588,0.6,1465.1228263833525,-3,17.9700741089471,B
1033,111.8,111.4,0.4715999999999999,0.3513,0.7904999999999999,45.1,15.7,5.7,0.6911764705882353,0.7,1630.6037247152933,2,14.822105405810731,108.9,103.8,0.48179999999999995,0.3572,0.8105,46.6,10.3,6.1,0.5857142857142857,1.0,1558.2124081920933,8,17.701181434315817,B
1034,115.1,115.7,0.46579999999999994,0.3402,0.8059000000000001,42.9,15.3,5.3,0.23943661971830985,0.3,1338.324770300973,1,15.554153623567608,114.1,122.6,0.4728,0.3598,0.7746,44.1,14.8,5.0,0.2676056338028169,0.5,1345.2447862185552,-5,15.882058087153672,B
1035,112.7,111.7,0.47709999999999997,0.31960000000000005,0.7729,42.9,13.8,3.5,0.6142857142857143,0.6,1589.5778542865996,2,17.565815676903163,111.8,107.0,0.46390000000000003,0.36419999999999997,0.7788,46.5,14.6,4.9,0.6764705882352942,0.5,1594.469316990855,3,17.56640315799928,B
1036,107.8,104.6,0.45120000000000005,0.37829999999999997,0.7451,44.5,12.2,4.4,0.5217391304347826,0.5,1511.911611636417,2,17.333913885790817,108.4,115.0,0.4324,0.37670000000000003,0.8543999999999998,39.6,12.4,1.8,0.24285714285714285,0.5,1339.8493940862695,-3,14.108995493732328,B
1037,116.4,112.0,0.4708000000000001,0.3556,0.8107000000000001,47.7,14.1,4.7,0.6086956521739131,0.8,1609.6802506943534,-1,17.909117829916937,104.7,108.0,0.45150000000000007,0.3579,0.7745000000000001,40.7,12.2,5.6,0.6285714285714286,0.3,1557.058835545329,-1,16.413502841302122,A
1038,116.7,122.4,0.46810000000000007,0.3693,0.7002999999999999,47.9,15.9,4.3,0.4166666666666667,0.5,1445.1664564793284,-6,19.564626855037748,103.8,112.5,0.4417,0.3358,0.7163999999999999,41.6,12.4,4.0,0.4057971014492754,0.4,1400.8062738912013,1,15.87055869885772,A
1039,110.4,104.6,0.44820000000000004,0.3489,0.6995,50.0,14.4,7.4,0.5797101449275363,0.5,1600.62886215485,3,16.037853854667514,119.5,116.3,0.4771000000000001,0.3496,0.7895999999999999,48.4,14.8,4.1,0.42857142857142855,0.6,1480.955490157504,1,19.987576340029072,A
1040,102.8,111.8,0.4449000000000001,0.3841,0.7096,46.6,16.1,5.8,0.2,0.1,1279.5071894252667,1,15.045133707923979,110.8,108.6,0.4715000000000001,0.391,0.7701,44.4,15.1,5.2,0.7,0.7,1586.9727160945686,-1,14.308742285350915,B
1041,109.5,102.8,0.4788,0.4051,0.6809,46.2,13.8,5.3,0.4782608695652174,0.5,1505.6392533976732,1,15.627345695377455,106.4,109.2,0.42010000000000003,0.3269000000000001,0.694,49.2,14.0,5.1,0.6,0.7,1551.8793982450466,-2,13.037899426687867,A
1042,119.2,113.1,0.4609,0.41899999999999993,0.7866,49.6,12.6,4.2,0.5774647887323944,0.7,1546.032659863744,2,19.436178901798602,103.6,107.3,0.44770000000000004,0.36110000000000003,0.7658,40.4,12.5,5.1,0.6197183098591549,0.3,1549.6558708172076,-2,15.554405957107976,A
1043,121.8,116.3,0.4636,0.35359999999999997,0.7895,51.9,12.6,6.5,0.7428571428571429,0.8,1667.939967931296,-1,15.321704106463448,110.6,116.9,0.47590000000000005,0.27580000000000005,0.7132,41.2,12.4,4.6,0.44285714285714284,0.2,1396.0171731788394,-3,12.049846384185516,A
1044,110.9,103.0,0.4519,0.35819999999999996,0.7840999999999999,41.4,12.7,3.8,0.6285714285714286,0.8,1632.4502363552606,2,18.78169994125655,121.5,120.5,0.4417,0.3589,0.7682999999999999,52.3,14.0,4.7,0.3380281690140845,0.5,1400.7083796061,-2,17.503961861394806,A
1045,108.3,108.8,0.4423,0.3303,0.7194,45.7,14.1,4.6,0.5,0.3,1483.3081361838472,-3,16.423580563629255,115.8,115.4,0.4565,0.34940000000000004,0.7585,46.6,12.2,4.0,0.4927536231884058,0.6,1478.2259631044892,1,19.405820814914783,A
1046,115.1,123.1,0.46740000000000004,0.3237,0.7825,45.8,12.1,5.0,0.45714285714285713,0.8,1459.4126774080294,-3,14.732067280293698,111.1,110.7,0.4715,0.3457,0.8037999999999998,44.9,15.2,5.3,0.6811594202898551,0.6,1620.709740286309,-1,17.218913435307506,B
1047,111.3,108.2,0.45519999999999994,0.3428999999999999,0.7838,51.8,15.8,4.7,0.6428571428571429,0.6,1611.722894332317,4,17.183465034347073,106.1,112.3,0.43389999999999995,0.358,0.8439,41.7,14.1,5.0,0.4492753623188406,0.4,1440.6554728992958,-1,15.511289109127336,A
1048,112.0,108.6,0.46159999999999995,0.345,0.7904,50.4,14.5,4.3,0.647887323943662,0.7,1614.7486521954543,5,18.42838837959118,113.7,111.3,0.4805999999999999,0.3304,0.7696999999999998,41.9,13.7,3.6,0.6056338028169014,0.6,1580.018463547773,-1,18.233539480743353,A
1049,108.5,101.0,0.4756,0.3922,0.6947,45.8,13.3,5.1,0.4857142857142857,0.5,1517.084339521039,2,17.8648853624718,108.2,101.3,0.48369999999999996,0.3707,0.8066000000000001,46.2,10.6,6.2,0.5915492957746479,1.0,1568.1063926210777,9,17.116712774051496,A
