,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,PER_A,WINNER
12928,OKC,1610612760,2016-03-22,111,107,0.451,0.229,0.724,46,13,7,0.6857142857142857,0.6,1664.587581694888,4,19.23217378639365,1
12929,HOU,1610612745,2016-03-22,107,111,0.435,0.351,0.824,47,17,3,0.5,0.5,1533.4418838862507,-1,18.21648353893876,0
12930,NOP,1610612740,2016-03-22,99,113,0.391,0.438,0.8,42,13,1,0.37681159420289856,0.5,1453.2167715735131,1,14.165847425941154,0
12931,MIA,1610612748,2016-03-22,113,99,0.5,0.158,0.815,53,13,5,0.5797101449275363,0.6,1559.11213876009,1,19.864612624280905,1
12932,LAC,1610612746,2016-03-23,98,114,0.424,0.286,0.667,46,10,7,0.6231884057971014,0.5,1594.8667378555638,-2,17.45933842575414,0
12933,GSW,1610612744,2016-03-23,114,98,0.448,0.441,0.75,50,12,5,0.9,1.0,1764.6112660860908,1,20.68815203973752,1
12934,MIA,1610612748,2016-03-23,88,112,0.481,0.5,0.583,36,15,6,0.5857142857142857,0.7,1567.4632603966627,2,17.209421806497705,0
12935,SAS,1610612759,2016-03-23,112,88,0.519,0.571,0.833,44,10,4,0.8428571428571429,1.0,1778.4578553225926,-1,17.527139374954977,1
12936,CHI,1610612741,2016-03-23,107,115,0.463,0.469,0.762,34,6,5,0.5217391304347826,0.8,1466.5955301471886,3,19.24488679414406,0
12937,NYK,1610612752,2016-03-23,115,107,0.517,0.56,0.733,53,12,6,0.39436619718309857,0.3,1383.6994553378056,-3,15.228794362916227,1
12938,LAL,1610612747,2016-03-23,107,119,0.419,0.259,0.846,41,10,6,0.21428571428571427,0.1,1317.7911767831777,1,15.7185805333664,0
12939,PHX,1610612756,2016-03-23,119,107,0.505,0.464,0.6,52,13,4,0.2714285714285714,0.2,1303.111906115646,-1,13.692948128260317,1
12940,BOS,1610612738,2016-03-23,91,79,0.438,0.4,0.619,48,8,5,0.5774647887323944,0.8,1571.1205774437112,2,16.598349855555078,1
12941,TOR,1610612761,2016-03-23,79,91,0.348,0.273,0.55,52,12,7,0.6956521739130435,0.6,1628.4959458024866,4,14.480432461044721,0
12942,UTA,1610612762,2016-03-23,89,87,0.403,0.379,0.8,48,23,5,0.4857142857142857,0.3,1543.169014473414,1,15.981033696929307,1
12943,HOU,1610612745,2016-03-23,87,89,0.446,0.391,0.545,32,15,9,0.49295774647887325,0.6,1529.781522326835,-2,18.265526197324782,0
12944,MIL,1610612749,2016-03-23,104,113,0.538,0.438,0.733,31,14,4,0.4225352112676056,0.2,1446.7264745732948,-2,18.92143257310364,0
12945,CLE,1610612739,2016-03-23,113,104,0.482,0.294,0.852,42,15,8,0.7142857142857143,0.8,1652.3386472231198,1,18.63360462351492,1
12946,POR,1610612757,2016-03-23,109,103,0.449,0.259,0.88,46,14,8,0.5070422535211268,0.8,1541.2282445402989,-1,15.732541676417629,1
12947,DAL,1610612742,2016-03-23,103,109,0.438,0.3,0.909,47,17,6,0.5,0.3,1513.061240712284,1,16.71349672227775,0
12948,ORL,1610612753,2016-03-23,102,118,0.398,0.32,0.842,44,6,3,0.4142857142857143,0.2,1375.0929002081778,-4,14.49314429311151,0
12949,DET,1610612765,2016-03-23,118,102,0.538,0.458,0.84,45,16,5,0.5211267605633803,0.6,1491.566762585513,3,15.338120577294983,1
12950,DEN,1610612743,2016-03-23,104,103,0.434,0.353,0.8,46,17,9,0.4084507042253521,0.6,1453.8842949278403,-1,16.697222013870896,1
12951,PHI,1610612755,2016-03-23,103,104,0.394,0.405,0.933,45,10,4,0.1267605633802817,0.0,1210.2811785747444,-6,14.189407628681442,0
12952,SAC,1610612758,2016-03-23,104,113,0.462,0.4,0.522,40,17,4,0.38571428571428573,0.5,1403.3481020472025,-1,14.413968370526803,0
12953,MIN,1610612750,2016-03-23,113,104,0.563,0.385,0.563,43,18,6,0.3142857142857143,0.4,1356.6613819539075,-2,18.16618694012548,1
12954,WAS,1610612764,2016-03-23,101,122,0.424,0.4,0.917,43,18,2,0.5,0.9,1536.5885721614445,5,15.697739012439097,0
12955,ATL,1610612737,2016-03-23,122,101,0.536,0.405,0.682,41,16,5,0.5774647887323944,0.6,1584.0578509086245,-1,19.094893693357648,1
12956,NYK,1610612752,2016-03-24,106,94,0.513,0.433,0.938,45,18,9,0.4027777777777778,0.2,1395.700731392841,1,16.204050765817147,1
12957,CHI,1610612741,2016-03-24,94,106,0.416,0.24,0.778,34,8,2,0.5142857142857142,0.1,1454.5942540921533,-1,17.59063728093141,0
12958,CLE,1610612739,2016-03-24,95,104,0.438,0.263,0.778,45,15,2,0.7183098591549296,0.5,1656.257385885165,2,19.2773773926336,0
12959,BKN,1610612751,2016-03-24,104,95,0.461,0.364,0.737,46,9,5,0.2714285714285714,0.4,1318.2073200710583,-3,19.561419719257692,1
12960,POR,1610612757,2016-03-24,94,96,0.4,0.25,0.75,41,16,5,0.5138888888888888,0.3,1548.1788198598167,1,16.46973423556229,0
12961,LAC,1610612746,2016-03-24,96,94,0.451,0.211,0.643,47,16,5,0.6142857142857143,0.5,1588.097053364271,-3,17.584667338593473,1
12962,IND,1610612754,2016-03-24,92,84,0.456,0.35,0.867,44,14,6,0.5285714285714286,0.5,1519.8301047517486,1,13.372489505428133,1
12963,NOP,1610612740,2016-03-24,84,92,0.412,0.25,0.714,47,16,0,0.37142857142857144,0.3,1444.8656499369404,-1,12.197531731350667,0
12964,OKC,1610612760,2016-03-24,113,91,0.542,0.409,0.636,39,15,4,0.6901408450704225,0.6,1668.2479432543037,5,18.294657966161854,1
12965,UTA,1610612762,2016-03-24,91,113,0.479,0.227,0.696,36,18,3,0.49295774647887325,0.4,1547.7655591739804,2,15.458186904462368,0
12966,DAL,1610612742,2016-03-25,120,128,0.448,0.514,0.762,51,11,6,0.49295774647887325,0.3,1506.1106653927661,-1,13.892957904145096,0
12967,GSW,1610612744,2016-03-25,128,120,0.489,0.467,0.913,40,7,10,0.9014084507042254,1.0,1771.3809505773836,2,22.433274965233213,1
12968,SAS,1610612759,2016-03-25,110,104,0.571,0.389,0.833,37,14,5,0.8450704225352113,1.0,1785.751595727073,1,16.35062106486728,1
12969,MEM,1610612763,2016-03-25,104,110,0.53,0.389,0.692,31,11,4,0.5694444444444444,0.4,1473.6538303662094,-1,14.954012544519543,0
12970,DEN,1610612743,2016-03-25,116,105,0.479,0.385,0.667,48,9,7,0.4166666666666667,0.3,1455.22013485401,1,14.912146650580558,1
12971,LAL,1610612747,2016-03-25,105,116,0.435,0.435,0.808,43,11,3,0.2112676056338028,0.4,1305.519508601503,-1,17.91991635866924,0
12972,HOU,1610612745,2016-03-25,112,109,0.519,0.545,0.457,48,17,11,0.4861111111111111,0.5,1525.1849776262688,-3,17.740261757742143,1
12973,TOR,1610612761,2016-03-25,109,112,0.415,0.419,0.692,45,12,5,0.6857142857142857,0.6,1614.3039957517537,-1,16.529121278341606,0
12974,ORL,1610612753,2016-03-25,97,108,0.429,0.333,0.679,42,15,1,0.4084507042253521,0.1,1366.3893239067813,-5,13.791596782859415,0
12975,MIA,1610612748,2016-03-25,108,97,0.5,0.333,0.697,45,14,7,0.5774647887323944,0.7,1560.1695199921824,-1,18.913911383206983,1
12976,CHA,1610612766,2016-03-25,105,112,0.398,0.467,0.773,42,7,2,0.5774647887323944,0.8,1561.1952531121121,2,17.147490978723585,0
12977,DET,1610612765,2016-03-25,112,105,0.462,0.267,0.769,62,14,6,0.5277777777777778,0.7,1500.2703388869095,4,16.559526191237122,1
12978,ATL,1610612737,2016-03-25,101,90,0.423,0.156,0.824,45,11,6,0.5833333333333334,0.6,1598.1683736265688,1,17.712351758071406,1
12979,MIL,1610612749,2016-03-25,90,101,0.417,0.231,0.654,49,16,9,0.4166666666666667,0.2,1442.8077359112497,-3,18.600470431902995,0
12980,SAC,1610612758,2016-03-25,116,94,0.444,0.318,0.744,52,12,7,0.38028169014084506,0.2,1391.8860013368487,-2,16.191508777490675,1
12981,PHX,1610612756,2016-03-25,94,116,0.372,0.281,0.652,57,22,2,0.28169014084507044,0.3,1315.3835742973206,1,12.249961074108866,0
12982,MIN,1610612750,2016-03-25,132,129,0.531,0.308,1.0,42,14,2,0.323943661971831,0.3,1368.1234826642612,1,21.099885988724537,1
12983,WAS,1610612764,2016-03-25,129,132,0.5,0.448,0.696,45,17,2,0.49295774647887325,0.8,1522.4780494435001,-1,16.411046703144148,0
12984,NYK,1610612752,2016-03-26,93,107,0.418,0.348,0.679,41,8,0,0.410958904109589,0.3,1409.9626632134366,2,17.804632414758874,0
12985,CLE,1610612739,2016-03-26,107,93,0.446,0.412,0.76,53,11,5,0.7083333333333334,0.5,1632.908606091382,-1,17.472431296508955,1
12986,PHX,1610612756,2016-03-26,99,102,0.435,0.226,0.857,44,20,3,0.2777777777777778,0.3,1302.458875920021,-1,12.734486229855527,0
12987,BOS,1610612738,2016-03-26,102,99,0.417,0.276,0.889,49,19,3,0.5833333333333334,0.4,1585.312527494444,3,15.008728017357186,1
12988,IND,1610612754,2016-03-26,110,120,0.481,0.458,0.833,31,20,4,0.5352112676056338,0.5,1526.5757172041108,2,16.818334082705793,0
12989,BKN,1610612751,2016-03-26,120,110,0.545,0.455,0.861,40,21,1,0.28169014084507044,0.5,1341.5560998648414,1,17.189699876360844,1
12990,ORL,1610612753,2016-03-26,111,89,0.539,0.368,0.667,50,13,7,0.4027777777777778,0.5,1361.682677070474,-6,11.193296401226196,1
12991,CHI,1610612741,2016-03-26,89,111,0.409,0.25,0.647,40,13,3,0.5070422535211268,0.1,1440.3323222715576,-2,19.05275472149556,0
12992,PHI,1610612755,2016-03-26,105,108,0.419,0.263,0.708,53,13,6,0.125,0.0,1208.9453386485745,-7,12.998223690888672,0
12993,POR,1610612757,2016-03-26,108,105,0.418,0.32,0.8,56,10,5,0.5068493150684932,0.8,1544.0321010411094,-1,15.896729504931148,1
12994,ATL,1610612737,2016-03-26,112,95,0.453,0.382,0.929,39,5,7,0.589041095890411,0.7,1603.8531980187893,2,16.329962291147222,1
12995,DET,1610612765,2016-03-26,95,112,0.386,0.241,0.714,53,11,4,0.5342465753424658,0.8,1510.6492630097491,5,16.350149836013873,0
12996,CHA,1610612766,2016-03-26,115,91,0.554,0.552,0.81,35,10,8,0.5694444444444444,0.7,1550.8163289892725,-1,17.35844325596514,1
12997,MIL,1610612749,2016-03-26,91,115,0.44,0.267,0.867,37,9,3,0.410958904109589,0.5,1437.1229115190292,-4,15.167650176734815,0
12998,UTA,1610612762,2016-03-26,93,84,0.47,0.429,0.857,45,14,9,0.4861111111111111,0.4,1537.1212195651729,-1,14.269166398150473,1
12999,MIN,1610612750,2016-03-26,84,93,0.381,0.364,0.842,41,10,4,0.3333333333333333,0.5,1377.1625479270783,2,20.993957435223102,0
13000,SAS,1610612759,2016-03-26,92,111,0.43,0.267,0.824,34,14,3,0.8472222222222222,0.7,1787.51224051344,2,12.370584236428408,0
13001,OKC,1610612760,2016-03-26,111,92,0.518,0.35,0.889,47,17,5,0.6944444444444444,0.6,1678.8922828631112,6,18.610214283931107,1
13002,TOR,1610612761,2016-03-26,115,91,0.534,0.414,0.893,48,13,7,0.676056338028169,0.5,1606.7730828985739,-2,16.3327402715229,1
13003,NOP,1610612740,2016-03-26,91,115,0.435,0.267,0.65,36,7,1,0.36619718309859156,0.5,1438.1200374845782,-2,10.717650040738304,0
13004,PHI,1610612755,2016-03-27,105,117,0.467,0.333,0.917,37,12,3,0.1232876712328767,0.0,1207.8266523416373,-8,15.369268136034405,0
13005,GSW,1610612744,2016-03-27,117,105,0.53,0.424,0.75,44,18,4,0.9027777777777778,1.0,1774.0537813983458,3,22.062897425903124,1
13006,WAS,1610612764,2016-03-27,101,88,0.542,0.389,0.552,42,18,2,0.4861111111111111,0.4,1513.438984180683,-2,17.171573003158667,1
13007,LAL,1610612747,2016-03-27,88,101,0.379,0.25,0.882,42,18,0,0.20833333333333334,0.4,1299.6788015449538,-2,14.170798675533282,0
13008,DEN,1610612743,2016-03-27,90,105,0.394,0.241,0.692,44,15,5,0.4246575342465753,0.4,1461.0608419105592,2,15.682592019965776,0
13009,LAC,1610612746,2016-03-27,105,90,0.475,0.357,0.731,44,15,11,0.6197183098591549,0.6,1592.2437721829783,1,16.990079691470452,1
13010,IND,1610612754,2016-03-27,104,101,0.471,0.346,0.65,50,13,6,0.5277777777777778,0.5,1508.4596495193948,-1,17.023462733866882,1
13011,HOU,1610612745,2016-03-27,101,104,0.447,0.212,0.667,44,14,3,0.4931506849315068,0.4,1532.7158904794487,1,17.300072757647882,0
13012,DAL,1610612742,2016-03-27,111,133,0.477,0.333,0.792,41,13,2,0.4861111111111111,0.3,1503.437834571804,-2,15.722994720737441,0
13013,SAC,1610612758,2016-03-27,133,111,0.622,0.45,0.733,41,11,3,0.3888888888888889,0.2,1404.8106997141483,1,16.85687227344324,1
13014,ATL,1610612737,2016-03-28,102,100,0.424,0.227,0.893,48,8,13,0.5945945945945946,0.7,1613.9128471590225,3,18.187009173132658,1
13015,CHI,1610612741,2016-03-28,100,102,0.377,0.409,0.733,58,8,5,0.5,0.7,1417.4872668735802,-3,19.480261960307935,0
13016,LAC,1610612746,2016-03-28,114,90,0.524,0.44,0.833,45,15,5,0.625,0.6,1600.0346883201407,2,17.361582202499566,1
13017,BOS,1610612738,2016-03-28,90,114,0.348,0.368,0.778,49,16,4,0.589041095890411,0.4,1586.808534928988,4,15.006625598147608,0
13018,MIA,1610612748,2016-03-28,110,99,0.571,0.313,0.75,32,13,4,0.5833333333333334,0.8,1564.8761668284897,1,19.158495992298064,1
13019,BKN,1610612751,2016-03-28,99,110,0.532,0.273,0.778,36,20,2,0.2916666666666667,0.3,1359.6721675495573,2,18.743098701703474,0
13020,SAC,1610612758,2016-03-28,93,105,0.416,0.467,0.632,43,15,2,0.3972602739726027,0.4,1429.0768207548565,2,13.901518803504123,0
13021,POR,1610612757,2016-03-28,105,93,0.475,0.483,0.833,42,19,10,0.5135135135135135,0.8,1545.1507873480466,1,15.518556691121415,1
13022,UTA,1610612762,2016-03-28,123,75,0.517,0.531,0.737,57,7,7,0.4931506849315068,0.7,1542.0365282175885,1,14.78336844731122,1
13023,LAL,1610612747,2016-03-28,75,123,0.306,0.35,0.727,37,9,6,0.2054794520547945,0.1,1294.9473668658522,-3,13.619595168657595,0
13024,DEN,1610612743,2016-03-28,88,97,0.443,0.375,0.895,44,21,4,0.4189189189189189,0.6,1453.2699257733968,-1,16.722579878230604,0
13025,DAL,1610612742,2016-03-28,97,88,0.409,0.344,0.933,34,4,6,0.4794520547945205,0.2,1479.1717135310957,-3,14.415557581974948,1
13026,MIN,1610612750,2016-03-28,121,116,0.506,0.269,0.8,41,18,3,0.3287671232876712,0.4,1372.2472392746627,-1,19.805453906776222,1
13027,PHX,1610612756,2016-03-28,116,121,0.488,0.455,0.826,36,21,2,0.273972602739726,0.3,1300.9628684854772,-2,11.995310112002137,0
13028,OKC,1610612760,2016-03-28,119,100,0.477,0.423,0.813,53,10,5,0.6986301369863014,0.6,1701.4473778886436,7,18.89682497756974,1
13029,TOR,1610612761,2016-03-28,100,119,0.409,0.333,0.696,40,11,7,0.6805555555555556,0.8,1615.7882000004658,1,16.55805918333,0
13030,MEM,1610612763,2016-03-28,87,101,0.398,0.316,0.625,39,14,4,0.5616438356164384,0.6,1471.8931855798423,-2,12.771082123505943,0
13031,SAS,1610612759,2016-03-28,101,87,0.514,0.333,0.733,43,15,7,0.8356164383561644,0.7,1764.9571454879076,-1,14.299791640853304,1
13032,NOP,1610612740,2016-03-28,99,91,0.427,0.421,0.73,47,13,3,0.3611111111111111,0.4,1429.1049203826863,-3,13.347212952829036,1
13033,NYK,1610612752,2016-03-28,91,99,0.404,0.323,0.692,42,14,6,0.40540540540540543,0.4,1405.2261188228733,-1,14.767323464852161,0
13034,CHA,1610612766,2016-03-29,100,85,0.437,0.28,0.944,64,16,6,0.5753424657534246,0.7,1562.4913294579171,1,18.91373377136966,1
13035,PHI,1610612755,2016-03-29,85,100,0.313,0.364,0.9,45,10,5,0.12162162162162163,0.1,1207.2342109978988,-9,15.707325821974884,0
13036,GSW,1610612744,2016-03-29,102,94,0.437,0.44,0.652,55,16,6,0.9041095890410958,1.0,1774.6462227420843,4,22.120147336521864,1
13037,WAS,1610612764,2016-03-29,94,102,0.419,0.217,0.63,48,17,7,0.4931506849315068,0.5,1518.1704188597846,1,18.45814239844708,0
13038,BKN,1610612751,2016-03-29,105,139,0.468,0.357,0.667,39,18,5,0.2876712328767123,0.2,1355.229881143574,-1,13.189908578624623,0
13039,ORL,1610612753,2016-03-29,139,105,0.615,0.519,0.684,35,10,5,0.410958904109589,0.5,1384.5277324684514,1,14.63308753724562,1
13040,CLE,1610612739,2016-03-29,100,106,0.36,0.35,0.857,38,13,5,0.7123287671232876,0.8,1637.6451504819452,1,14.923486522844167,0
13041,HOU,1610612745,2016-03-29,106,100,0.481,0.36,0.5,55,15,5,0.4864864864864865,0.4,1526.6172530886386,-1,18.14363109903726,1
13042,DET,1610612765,2016-03-29,88,82,0.379,0.211,0.9,53,16,4,0.527027027027027,0.8,1500.589613869516,-1,17.7812293495995,1
13043,OKC,1610612760,2016-03-29,82,88,0.378,0.286,0.636,45,19,7,0.7027027027027027,0.6,1712.666257371975,8,17.643900413772577,0
13044,IND,1610612754,2016-03-29,96,98,0.433,0.158,0.882,44,12,6,0.5342465753424658,0.6,1514.558286910205,1,15.466057331191466,0
13045,CHI,1610612741,2016-03-29,98,96,0.425,0.385,0.875,41,17,6,0.4931506849315068,0.1,1415.4492869458527,-4,16.724612072275296,1
13046,NOP,1610612740,2016-03-30,92,100,0.45,0.471,0.667,44,17,0,0.3698630136986301,0.2,1437.4026898917184,1,10.282272764636728,0
13047,SAS,1610612759,2016-03-30,100,92,0.48,0.5,0.727,38,12,8,0.8378378378378378,1.0,1768.2113842528825,1,20.7655077813726,1
13048,LAL,1610612747,2016-03-30,102,100,0.363,0.3,0.759,49,10,5,0.20270270270270271,0.3,1284.8979231794565,-4,12.938360137795595,1
13049,MIA,1610612748,2016-03-30,100,102,0.477,0.176,0.577,55,18,13,0.589041095890411,0.6,1569.318453234473,2,19.332136694284685,0
13050,PHX,1610612756,2016-03-30,94,105,0.452,0.208,0.765,49,24,4,0.2702702702702703,0.3,1295.6522954431518,-3,13.197599208080993,0
13051,MIL,1610612749,2016-03-30,105,94,0.481,0.4,0.735,38,14,9,0.40540540540540543,0.5,1425.4479110503846,-5,15.557095813365107,1
13052,GSW,1610612744,2016-03-30,103,96,0.438,0.343,0.722,46,18,6,0.9054054054054054,0.7,1777.4483002492373,5,22.303122004102914,1
13053,UTA,1610612762,2016-03-30,96,103,0.402,0.281,0.448,54,15,2,0.5,0.7,1552.0859719039843,2,14.881434553611077,0
13054,NYK,1610612752,2016-03-30,89,91,0.455,0.176,0.889,43,20,2,0.4,0.3,1396.9283493138412,-2,14.443410270663968,0
13055,DAL,1610612742,2016-03-30,91,89,0.412,0.32,0.765,42,15,1,0.4864864864864865,0.4,1487.9983146114223,1,14.938683837196178,1
13056,SAC,1610612758,2016-03-30,120,111,0.56,0.444,0.72,40,17,6,0.3918918918918919,0.3,1421.8598297921303,-1,18.196764131425585,1
13057,WAS,1610612764,2016-03-30,111,120,0.483,0.346,0.8,42,20,4,0.4864864864864865,0.5,1515.3683413526317,-1,16.29368250211712,0
13058,MIN,1610612750,2016-03-30,79,99,0.345,0.348,0.647,53,16,1,0.33783783783783783,0.5,1377.557812316988,1,17.4526096307454,0
13059,LAC,1610612746,2016-03-30,99,79,0.44,0.29,0.889,41,8,9,0.6301369863013698,0.4,1617.7607131754646,3,18.620148099634505,1
13060,TOR,1610612761,2016-03-30,105,97,0.45,0.478,0.786,44,11,4,0.6712328767123288,0.7,1604.5693205171344,-1,17.251590764345046,1
13061,ATL,1610612737,2016-03-30,97,105,0.446,0.424,0.692,44,18,7,0.6,0.8,1615.95082708675,4,16.598858567088506,0
13062,DEN,1610612743,2016-03-30,109,105,0.487,0.448,0.833,42,16,7,0.41333333333333333,0.3,1444.4433246930703,-2,15.361182338950501,1
13063,MEM,1610612763,2016-03-30,105,109,0.432,0.316,0.63,46,10,4,0.5540540540540541,0.6,1468.6389468148675,-3,15.680756117423643,0
13064,HOU,1610612745,2016-03-31,100,103,0.4,0.36,0.864,45,10,6,0.49333333333333335,0.5,1537.7270642655774,1,18.050834219756478,0
13065,CHI,1610612741,2016-03-31,103,100,0.481,0.458,0.818,42,17,4,0.5,0.2,1422.1549474577653,1,16.224549777724622,1
13066,BKN,1610612751,2016-03-31,87,107,0.372,0.19,0.619,55,17,4,0.28378378378378377,0.1,1333.7874578939893,-2,13.973831339154858,0
13067,CLE,1610612739,2016-03-31,107,87,0.437,0.316,0.792,50,17,7,0.7027027027027027,0.7,1626.5353393050063,-1,17.648847242202358,1
13068,POR,1610612757,2016-03-31,116,109,0.456,0.412,0.741,50,16,10,0.52,0.9,1552.3677783107728,2,17.151670165149607,1
13069,BOS,1610612738,2016-03-31,109,116,0.42,0.375,0.765,48,15,6,0.581081081081081,0.3,1569.082510073664,-1,15.886209579576992,0
13070,IND,1610612754,2016-03-31,94,114,0.419,0.368,0.714,49,19,4,0.527027027027027,0.5,1507.8526263982924,-1,15.759880647243243,0
13071,ORL,1610612753,2016-03-31,114,94,0.533,0.313,0.722,44,13,6,0.4189189189189189,0.1,1405.970155718036,2,20.557695245539392,1
13072,OKC,1610612760,2016-03-31,119,117,0.517,0.313,0.792,46,14,1,0.6933333333333334,0.6,1698.2835447481903,-1,21.037402345905544,1
13073,LAC,1610612746,2016-03-31,117,119,0.553,0.552,0.773,26,14,4,0.6351351351351351,0.4,1623.2724357804523,4,13.604498701275432,0
13074,NOP,1610612740,2016-03-31,101,95,0.444,0.448,0.889,51,18,4,0.36486486486486486,0.4,1435.541465304946,-1,16.404920698670058,1
13075,DEN,1610612743,2016-03-31,95,101,0.434,0.37,0.765,40,13,7,0.42105263157894735,0.4,1451.3409288595835,1,16.338187036065996,0
13076,GSW,1610612744,2016-04-01,106,109,0.458,0.465,0.769,41,22,7,0.9066666666666666,1.0,1780.5078199270135,6,22.892258852694592,0
13077,BOS,1610612738,2016-04-01,109,106,0.471,0.348,0.633,44,14,1,0.5733333333333334,0.3,1560.1458295018992,-2,15.464073273742866,1
13078,BKN,1610612751,2016-04-01,91,105,0.356,0.167,0.75,52,11,2,0.28,0.1,1329.6357364021642,-3,14.465758663450977,0
13079,NYK,1610612752,2016-04-01,105,91,0.5,0.609,1.0,46,17,8,0.39473684210526316,0.3,1393.578817715948,-3,11.66878951184356,1
13080,PHX,1610612756,2016-04-01,99,106,0.387,0.304,0.769,56,16,3,0.26666666666666666,0.3,1289.239227288686,-4,12.401895141838171,0
13081,WAS,1610612764,2016-04-01,106,99,0.442,0.385,0.8,44,12,7,0.48,0.4,1502.0823489478678,-2,19.050345106401373,1
13082,DET,1610612765,2016-04-01,89,98,0.383,0.394,0.583,47,11,4,0.5333333333333333,0.8,1514.9723264933007,1,17.8119552460087,0
13083,DAL,1610612742,2016-04-01,98,89,0.459,0.333,0.857,48,10,5,0.49333333333333335,0.3,1491.3478462093155,2,15.271748927742115,1
13084,MIL,1610612749,2016-04-01,113,110,0.547,0.235,0.6,40,16,6,0.41333333333333333,0.5,1431.8609792048505,1,14.913544656975201,1
13085,ORL,1610612753,2016-04-01,110,113,0.535,0.333,0.833,37,20,8,0.4266666666666667,0.2,1428.8886876567117,3,19.712792645430184,0
13086,UTA,1610612762,2016-04-01,98,85,0.528,0.364,0.609,43,16,5,0.49333333333333335,0.6,1549.026452226208,-1,14.397673251498242,1
13087,MIN,1610612750,2016-04-01,85,98,0.443,0.391,0.6,34,15,1,0.3333333333333333,0.4,1372.0460897120004,-1,18.0148106043805,0
13088,ATL,1610612737,2016-04-01,108,110,0.4,0.3,0.885,48,16,8,0.5921052631578947,0.7,1606.4880363486645,-1,17.424827054047014,0
13089,CLE,1610612739,2016-04-01,110,108,0.398,0.316,0.645,57,12,6,0.7066666666666667,0.5,1630.6870607968315,1,17.048822045398527,1
13090,MIA,1610612748,2016-04-01,112,106,0.512,0.545,0.941,38,18,6,0.581081081081081,0.5,1558.8453390637212,-1,16.764019070397712,1
13091,SAC,1610612758,2016-04-01,106,112,0.437,0.333,0.793,41,14,5,0.4,0.3,1435.1458221968942,1,15.827028905247783,0
13092,PHI,1610612755,2016-04-01,91,100,0.367,0.256,0.714,48,10,7,0.12,0.0,1204.832225421625,-10,14.703230753515143,0
13093,CHA,1610612766,2016-04-01,100,91,0.429,0.259,0.778,55,11,6,0.581081081081081,0.8,1564.893315034191,2,17.78796760133123,1
13094,TOR,1610612761,2016-04-01,99,95,0.423,0.429,0.931,41,18,12,0.6756756756756757,0.5,1614.03211125522,1,16.52574414055397,1
