,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,ODDS_A,ODDS_OPP,WINNER
135,PHI,1610612755,2021-02-03,118,111,0.519,0.417,0.813,40,19,6,0.7142857142857143,0.5,1556.806367925855,1496.9504044737118,3,22.711814877597668,1.34,3.43,1
136,HOU,1610612745,2021-02-03,87,104,0.384,0.261,0.692,41,21,4,0.5263157894736842,0.5,1541.4294882331621,1431.8300680264279,6,16.168906376172544,1.38,3.22,0
137,OKC,1610612760,2021-02-03,104,87,0.434,0.303,0.846,51,21,5,0.42105263157894735,0.125,1431.8300680264279,1541.4294882331621,-2,16.461473905552253,3.22,1.38,1
138,PHX,1610612756,2021-02-03,101,123,0.463,0.229,0.85,39,15,6,0.5789473684210527,0.7,1527.7273058332298,1458.137040835308,3,18.613099932462696,1.7,2.25,0
139,NOP,1610612740,2021-02-03,123,101,0.511,0.424,0.81,44,7,3,0.3684210526315789,0.4444444444444444,1458.137040835308,1527.7273058332298,-2,18.850544253546968,2.25,1.7,1
140,ATL,1610612737,2021-02-04,91,112,0.327,0.29,0.947,49,11,1,0.47619047619047616,0.4,1511.1448587338252,1604.5272408536637,-2,15.877672175475803,4.88,1.2,0
141,UTA,1610612762,2021-02-04,112,91,0.484,0.481,0.846,52,14,4,0.7619047619047619,0.7,1604.5272408536637,1511.1448587338252,1,21.54995962774488,1.2,4.88,1
142,DET,1610612765,2021-02-05,92,109,0.374,0.194,0.607,45,13,6,0.23809523809523808,0.1,1441.5087437925552,1505.5196998016131,-2,13.139798794798452,3.85,1.29,0
143,PHX,1610612756,2021-02-05,109,92,0.494,0.375,0.813,50,22,3,0.55,0.5,1505.5196998016131,1441.5087437925552,-1,20.43957572597529,1.29,3.85,1
144,MIL,1610612749,2021-02-05,123,105,0.515,0.318,0.727,54,13,7,0.6190476190476191,0.4,1582.3806184673333,1442.975532990863,2,21.968637123149747,1.17,5.51,1
145,CLE,1610612739,2021-02-05,105,123,0.446,0.344,0.75,36,11,9,0.45454545454545453,0.5,1442.975532990863,1582.3806184673333,-1,16.38208857751057,5.51,1.17,0
146,MIA,1610612748,2021-02-05,122,95,0.5,0.444,0.87,48,17,7,0.3333333333333333,0.4,1425.434875895272,1434.2195750054493,-2,18.428474874534217,1.37,3.27,1
147,WAS,1610612764,2021-02-05,95,122,0.371,0.242,0.875,40,18,9,0.2777777777777778,0.3333333333333333,1434.2195750054493,1425.434875895272,1,20.10448351254793,3.27,1.37,0
148,IND,1610612754,2021-02-05,113,114,0.441,0.476,0.688,37,10,6,0.5454545454545454,0.5,1518.6065849295285,1480.3446468669247,-1,19.161153056034372,1.82,2.05,0
149,NOP,1610612740,2021-02-05,114,113,0.539,0.52,0.731,50,20,6,0.4,0.3,1480.3446468669247,1518.6065849295285,1,20.086333327819062,2.05,1.82,1
150,BKN,1610612751,2021-02-06,108,124,0.443,0.366,0.882,34,17,3,0.5833333333333334,0.4444444444444444,1544.6746964897773,1544.9665140095078,-1,18.129277562995597,3.05,1.43,0
151,PHI,1610612755,2021-02-06,124,108,0.511,0.37,0.818,51,16,4,0.6956521739130435,0.8,1544.9665140095078,1544.6746964897773,-1,21.848071014999128,1.43,3.05,1
152,LAL,1610612747,2021-02-06,135,129,0.56,0.474,0.857,41,24,5,0.7391304347826086,0.5555555555555556,1609.0600669108355,1430.1133170179266,3,18.520592738692116,1.08,9.0,1
153,DET,1610612765,2021-02-06,129,135,0.479,0.381,0.821,35,23,4,0.22727272727272727,0.1,1430.1133170179266,1609.0600669108355,-3,17.755514281230926,9.0,1.08,0
154,NYK,1610612752,2021-02-06,110,99,0.5,0.433,0.692,51,14,5,0.43478260869565216,0.4444444444444444,1482.154525010611,1500.5525656693057,1,17.737014974739026,2.0,1.86,1
155,POR,1610612757,2021-02-06,99,110,0.416,0.362,0.5,41,11,7,0.5714285714285714,0.6,1500.5525656693057,1482.154525010611,2,17.111675714875588,1.86,2.0,0
156,ORL,1610612753,2021-02-06,92,118,0.389,0.222,1.0,47,13,10,0.391304347826087,0.4,1412.6321045252298,1468.3815585227126,1,10.725574044502334,2.03,1.84,0
157,CHI,1610612741,2021-02-06,118,92,0.516,0.5,0.692,47,12,10,0.38095238095238093,0.4,1468.3815585227126,1412.6321045252298,-2,15.29188171765028,1.84,2.03,1
158,HOU,1610612745,2021-02-06,106,111,0.432,0.316,0.72,46,14,6,0.5238095238095238,0.5555555555555556,1532.4772191583766,1496.0762931159543,1,17.011743226030067,1.86,2.0,0
159,SAS,1610612759,2021-02-06,111,106,0.425,0.32,0.806,44,10,7,0.5454545454545454,0.6666666666666666,1496.0762931159543,1532.4772191583766,1,19.511276374288926,2.0,1.86,1
160,MIL,1610612749,2021-02-06,124,99,0.547,0.471,0.609,43,9,2,0.6363636363636364,0.5,1590.8622473025753,1434.493904155621,3,22.51879565580819,1.19,5.17,1
161,CLE,1610612739,2021-02-06,99,124,0.453,0.214,0.714,40,15,1,0.43478260869565216,0.5,1434.493904155621,1590.8622473025753,-2,18.91863816610892,5.17,1.19,0
162,DAL,1610612742,2021-02-06,134,132,0.458,0.447,0.833,47,14,0,0.391304347826087,0.2222222222222222,1450.0587972045446,1519.5902218339604,-1,17.649913661292377,1.56,2.56,1
163,GSW,1610612744,2021-02-06,132,134,0.535,0.444,0.87,40,16,4,0.5454545454545454,0.4444444444444444,1519.5902218339604,1450.0587972045446,1,20.069795703579263,2.56,1.56,0
164,SAC,1610612758,2021-02-06,119,114,0.484,0.4,0.708,45,7,7,0.47619047619047616,0.5,1458.1832200330718,1552.2966749903892,2,18.99181578140037,2.13,1.78,1
165,DEN,1610612743,2021-02-06,114,119,0.464,0.371,0.786,47,10,9,0.5714285714285714,0.7,1552.2966749903892,1458.1832200330718,-1,17.27255985061962,1.78,2.13,0
166,OKC,1610612760,2021-02-06,120,118,0.511,0.364,0.8,43,16,1,0.42857142857142855,0.2,1445.708981825279,1390.7711430332417,-1,16.423552689392615,2.17,1.74,1
167,MIN,1610612750,2021-02-06,118,120,0.505,0.333,0.545,40,14,3,0.2727272727272727,0.1,1390.7711430332417,1445.708981825279,1,15.053718272851658,1.74,2.17,0
168,SAC,1610612758,2021-02-07,113,110,0.489,0.345,0.733,52,12,4,0.5,0.4444444444444444,1467.8060995842334,1590.0771442338018,3,18.989750092745314,3.9,1.28,1
169,LAC,1610612746,2021-02-07,110,113,0.414,0.286,0.87,53,10,5,0.7083333333333334,0.8,1590.0771442338018,1467.8060995842334,-1,19.639004910632064,1.28,3.9,0
170,GSW,1610612744,2021-02-08,100,105,0.442,0.351,0.733,49,20,6,0.5217391304347826,0.4,1513.4632614176044,1504.0814053212655,-1,20.627678450687682,2.03,1.85,0
171,SAS,1610612759,2021-02-08,105,100,0.406,0.355,0.842,46,11,6,0.5652173913043478,0.5,1504.0814053212655,1513.4632614176044,2,19.473635029276878,1.85,2.03,1
172,LAL,1610612747,2021-02-08,119,112,0.463,0.237,0.759,59,15,12,0.75,0.6,1612.6189950331623,1449.6115971258628,4,16.143700241229926,1.19,5.14,1
173,OKC,1610612760,2021-02-08,112,119,0.391,0.316,0.737,55,13,4,0.45454545454545453,0.6,1449.6115971258628,1612.6189950331623,1,18.75607547194983,5.14,1.19,0
174,CHI,1610612741,2021-02-08,101,105,0.424,0.3,0.833,50,16,3,0.4090909090909091,0.3,1484.2543510206751,1399.920285136643,1,18.068400654411253,1.55,2.58,0
175,WAS,1610612764,2021-02-08,105,101,0.419,0.231,0.75,47,13,4,0.25,0.3,1399.920285136643,1484.2543510206751,-2,15.862499414587452,2.58,1.55,1
176,SAS,1610612759,2021-02-09,91,114,0.372,0.333,0.905,45,14,5,0.5833333333333334,0.6,1511.3634210538225,1506.1812456850473,3,18.14648782057998,1.85,2.03,0
177,GSW,1610612744,2021-02-09,114,91,0.462,0.425,0.684,50,11,4,0.5,0.4,1506.1812456850473,1511.3634210538225,-2,20.02623022231428,2.03,1.85,1
178,NYK,1610612752,2021-02-09,96,98,0.425,0.357,0.75,46,14,5,0.44,0.4,1484.789248962732,1455.4862492672987,-1,16.314525662830743,3.01,1.42,0
179,MIA,1610612748,2021-02-09,98,96,0.371,0.424,0.821,38,11,6,0.391304347826087,0.4,1455.4862492672987,1484.789248962732,2,19.02176777069068,1.42,3.01,1
180,NOP,1610612740,2021-02-09,130,101,0.511,0.387,0.857,55,12,6,0.45454545454545453,0.5,1495.8813822796728,1503.1745668086444,3,20.472684489952744,1.39,3.17,1
181,HOU,1610612745,2021-02-09,101,130,0.418,0.302,0.571,37,12,4,0.4782608695652174,0.6,1503.1745668086444,1495.8813822796728,-2,15.766338073881958,3.17,1.39,0
182,LAL,1610612747,2021-02-10,114,113,0.472,0.286,0.833,43,17,6,0.76,0.7,1616.8050314371237,1445.4255607219013,5,17.378576069378003,1.19,5.14,1
183,OKC,1610612760,2021-02-10,113,114,0.47,0.226,0.857,46,13,4,0.43478260869565216,0.5,1445.4255607219013,1616.8050314371237,-1,16.56325514687844,5.14,1.19,0
184,DAL,1610612742,2021-02-10,118,117,0.512,0.4,0.9,37,11,3,0.44,0.4,1461.5404957679834,1511.3917666826328,2,17.863346783385563,1.61,2.41,1
185,ATL,1610612737,2021-02-10,117,118,0.455,0.359,0.821,42,9,4,0.4782608695652174,0.5,1511.3917666826328,1461.5404957679834,1,18.826836542069138,2.41,1.61,0
186,MIN,1610612750,2021-02-10,112,119,0.432,0.366,0.789,43,15,8,0.25,0.3,1381.513789585575,1581.78537053491,-2,18.496661510258743,4.26,1.25,0
187,LAC,1610612746,2021-02-10,119,112,0.5,0.522,0.862,48,16,4,0.68,0.7,1581.78537053491,1381.513789585575,-2,17.95492355473426,1.25,4.26,1
188,MEM,1610612763,2021-02-10,130,114,0.5,0.469,0.722,46,17,2,0.47368421052631576,0.3,1492.7989484880418,1516.2825371808171,-4,18.000274801147565,1.7,2.23,1
189,CHA,1610612766,2021-02-10,114,130,0.549,0.483,0.833,35,19,4,0.48,0.5,1516.2825371808171,1492.7989484880418,2,19.121953229981347,2.23,1.7,0
190,TOR,1610612761,2021-02-11,106,120,0.494,0.321,0.789,32,13,8,0.48,0.6,1532.9897417630682,1509.5692731370148,2,22.70536133701325,2.19,1.73,0
191,BOS,1610612738,2021-02-11,120,106,0.453,0.513,0.786,49,19,6,0.5217391304347826,0.625,1509.5692731370148,1532.9897417630682,-2,17.855610251440506,1.73,2.19,1
192,PHI,1610612755,2021-02-11,114,118,0.488,0.222,0.828,46,9,5,0.72,0.6,1565.530355933258,1495.5050118928023,2,21.171479283848484,1.44,2.94,0
193,POR,1610612757,2021-02-11,118,114,0.43,0.447,0.913,47,8,2,0.5652173913043478,0.6,1495.5050118928023,1565.530355933258,1,18.23306490036295,2.94,1.44,1
194,LAL,1610612747,2021-02-12,115,105,0.506,0.2,0.697,47,18,4,0.7692307692307693,0.7,1618.7358446857563,1508.0936658050196,6,17.619365137050146,1.28,3.95,1
195,MEM,1610612763,2021-02-12,105,115,0.488,0.414,0.789,33,17,2,0.5,0.6666666666666666,1508.0936658050196,1618.7358446857563,1,19.561585093345503,3.95,1.28,0
196,LAC,1610612746,2021-02-12,125,106,0.581,0.433,0.8,37,9,7,0.6923076923076923,0.7,1585.2653960778748,1490.0586440882041,1,19.136138026691114,1.32,3.59,1
197,CHI,1610612741,2021-02-12,106,125,0.471,0.375,0.933,41,13,3,0.4166666666666667,0.4,1490.0586440882041,1585.2653960778748,1,15.851361583570007,3.59,1.32,0
198,DET,1610612765,2021-02-12,108,102,0.43,0.395,0.833,44,13,6,0.24,0.1,1430.7563403083825,1523.5587598166978,-1,15.079848243864515,3.54,1.32,1
199,BOS,1610612738,2021-02-12,102,108,0.439,0.296,0.733,44,10,2,0.5416666666666666,0.6666666666666666,1523.5587598166978,1430.7563403083825,1,18.973370586348768,1.32,3.54,0
200,UTA,1610612762,2021-02-12,129,115,0.524,0.368,0.853,46,17,5,0.8,1.0,1638.7004178212878,1605.2150992770066,5,21.662617065529275,1.74,2.18,1
201,MIL,1610612749,2021-02-12,115,129,0.457,0.364,0.704,33,10,6,0.64,0.6,1605.2150992770066,1638.7004178212878,-1,20.49151957068102,2.18,1.74,0
202,ORL,1610612753,2021-02-12,123,112,0.505,0.441,0.8,42,10,2,0.34615384615384615,0.1,1385.6347012999656,1469.5775299924578,-3,15.915912226098772,3.26,1.37,1
203,SAC,1610612758,2021-02-12,112,123,0.518,0.364,0.737,42,18,1,0.5,0.4,1469.5775299924578,1385.6347012999656,-1,16.195744408458058,1.37,3.26,0
204,OKC,1610612760,2021-02-12,95,97,0.4,0.313,0.765,50,14,3,0.4166666666666667,0.5,1443.4947474732687,1549.2350829054637,-2,16.69282707291915,6.71,1.13,0
205,DEN,1610612743,2021-02-12,97,95,0.46,0.25,0.7,41,13,6,0.5416666666666666,0.6,1549.2350829054637,1443.4947474732687,1,20.04430660871765,1.13,6.71,1
206,GSW,1610612744,2021-02-13,117,134,0.489,0.265,0.8,37,13,6,0.5384615384615384,0.7,1529.0004252947863,1525.240711833146,2,21.234213216230906,2.36,1.64,0
207,BKN,1610612751,2021-02-13,134,117,0.538,0.41,0.9,45,13,5,0.5555555555555556,0.3,1525.240711833146,1529.0004252947863,1,23.509748919856637,1.64,2.36,1
208,LAC,1610612746,2021-02-14,128,111,0.477,0.433,0.861,47,14,5,0.7037037037037037,0.7,1596.0271664937095,1392.6900870090765,2,16.914021799945594,1.23,4.42,1
209,CLE,1610612739,2021-02-14,111,128,0.462,0.28,0.72,40,15,4,0.37037037037037035,0.1,1392.6900870090765,1596.0271664937095,-6,15.312393501924953,4.42,1.23,0
210,LAL,1610612747,2021-02-14,105,122,0.46,0.214,0.655,46,10,4,0.7777777777777778,0.8,1625.332103838549,1552.3745966414176,7,19.381208676343817,1.67,2.3,0
211,DEN,1610612743,2021-02-14,122,105,0.459,0.404,0.735,47,10,4,0.56,0.6,1552.3745966414176,1625.332103838549,2,18.34843356609778,2.3,1.67,1
212,WAS,1610612764,2021-02-14,104,91,0.398,0.233,0.861,54,18,3,0.2608695652173913,0.2,1386.362278124517,1513.0263813571457,-2,17.447748527543503,3.38,1.35,1
213,BOS,1610612738,2021-02-14,91,104,0.356,0.257,0.6,50,17,2,0.52,0.4,1513.0263813571457,1386.362278124517,-1,16.3946974343981,1.35,3.38,0
214,ATL,1610612737,2021-02-15,112,123,0.424,0.333,0.906,42,11,6,0.4230769230769231,0.4,1483.9850687359246,1506.7580619671426,-3,20.059038468079027,1.83,2.04,0
215,NYK,1610612752,2021-02-15,123,112,0.506,0.5,0.815,42,9,6,0.4642857142857143,0.5,1506.7580619671426,1483.9850687359246,2,18.95474674982399,2.04,1.83,1
216,MIA,1610612748,2021-02-15,118,125,0.505,0.222,0.818,39,8,6,0.4230769230769231,0.4,1462.9356016872073,1601.9927430360035,-1,17.366278492063923,1.54,2.62,0
217,LAC,1610612746,2021-02-15,125,118,0.553,0.469,0.8,39,12,0,0.7142857142857143,0.7,1601.9927430360035,1462.9356016872073,3,15.407476552203823,2.62,1.54,1
218,IND,1610612754,2021-02-15,112,120,0.424,0.273,0.806,47,19,14,0.5185185185185185,0.4,1520.4305301272839,1479.2968736723694,2,19.0732094407309,1.51,2.67,0
219,CHI,1610612741,2021-02-15,120,112,0.431,0.394,0.864,60,19,2,0.4,0.4,1479.2968736723694,1520.4305301272839,-1,17.83859740021422,2.67,1.51,1
220,WAS,1610612764,2021-02-15,131,119,0.522,0.4,0.742,47,15,2,0.2916666666666667,0.3,1404.7582048524484,1455.8550234305371,1,16.779708581205163,1.82,2.06,1
221,HOU,1610612745,2021-02-15,119,131,0.473,0.216,0.735,41,18,5,0.4230769230769231,0.5,1455.8550234305371,1404.7582048524484,-5,16.61581556496499,2.06,1.82,0
222,MIL,1610612749,2021-02-16,113,124,0.482,0.378,0.76,41,17,5,0.5925925925925926,0.8,1582.5383530833976,1509.0060473023295,-3,20.31093528970095,1.43,2.98,0
223,TOR,1610612761,2021-02-16,124,113,0.505,0.395,0.714,44,15,6,0.4444444444444444,0.5,1509.0060473023295,1582.5383530833976,-2,22.521736673434432,2.98,1.43,1
224,MIN,1610612750,2021-02-16,104,112,0.419,0.471,0.769,38,15,4,0.25925925925925924,0.3,1383.380161298624,1606.557452123049,1,19.986332189287253,3.15,1.39,0
225,LAL,1610612747,2021-02-16,112,104,0.545,0.423,0.81,38,18,8,0.75,0.7,1606.557452123049,1383.380161298624,-1,15.637158010361576,1.39,3.15,1
226,OKC,1610612760,2021-02-16,104,115,0.435,0.303,0.741,46,11,3,0.4230769230769231,0.4,1451.7093735995616,1518.9754911021278,1,15.155721108644718,2.81,1.47,0
227,POR,1610612757,2021-02-16,115,104,0.438,0.426,0.647,54,10,8,0.6153846153846154,0.6,1518.9754911021278,1451.7093735995616,4,19.179070792313457,1.47,2.81,1
228,MEM,1610612763,2021-02-16,113,144,0.477,0.419,0.889,32,19,0,0.5,0.4,1512.247057251106,1476.5749071387588,1,21.63264685514269,2.02,1.85,0
229,NOP,1610612740,2021-02-16,144,113,0.615,0.5,0.765,47,19,4,0.4230769230769231,0.2,1476.5749071387588,1512.247057251106,-3,22.792778138603293,1.85,2.02,1
230,UTA,1610612762,2021-02-17,114,96,0.429,0.325,0.85,53,13,3,0.8214285714285714,0.7,1664.01297209487,1606.6853378532624,8,19.30993873391662,1.39,3.2,1
231,LAC,1610612746,2021-02-17,96,114,0.442,0.346,0.647,47,17,2,0.7241379310344828,0.8,1606.6853378532624,1664.01297209487,4,16.46774425167649,3.2,1.39,0
232,ORL,1610612753,2021-02-17,107,89,0.457,0.471,0.7,50,14,7,0.35714285714285715,0.4,1391.7688438249397,1516.8645840444076,-1,14.77150473022699,2.39,1.62,1
233,NYK,1610612752,2021-02-17,89,107,0.379,0.259,0.842,46,16,5,0.4827586206896552,0.4,1516.8645840444076,1391.7688438249397,3,15.886912582043784,1.62,2.39,0
234,TOR,1610612761,2021-02-18,110,96,0.487,0.343,0.957,37,9,6,0.4642857142857143,0.6,1523.1454703712186,1568.3989300145086,1,22.175901691108837,3.46,1.34,1
235,MIL,1610612749,2021-02-18,96,110,0.398,0.294,0.696,52,15,2,0.5714285714285714,0.7,1568.3989300145086,1523.1454703712186,-4,20.752215585301702,1.34,3.46,0
236,MIA,1610612748,2021-02-18,118,110,0.516,0.353,0.8,45,16,2,0.39285714285714285,0.3,1451.3280348002072,1436.7514450350743,-3,18.399393874499868,1.95,1.91,1
237,SAC,1610612758,2021-02-18,110,118,0.462,0.366,0.563,44,16,3,0.4444444444444444,0.3,1436.7514450350743,1451.3280348002072,-4,16.710223635857197,1.91,1.95,0
238,BOS,1610612738,2021-02-19,121,109,0.556,0.4,0.7,44,18,12,0.5,0.6,1500.1751280438884,1484.21452778512,-1,18.140442021459883,1.52,2.65,1
239,ATL,1610612737,2021-02-19,109,121,0.422,0.333,0.92,41,14,6,0.42857142857142855,0.4,1484.21452778512,1500.1751280438884,1,20.06575077812181,2.65,1.52,0
240,UTA,1610612762,2021-02-19,112,116,0.477,0.353,0.857,38,11,6,0.8275862068965517,0.8,1676.1943058766888,1594.5040040714437,9,19.998100671109174,1.9,1.96,0
241,LAC,1610612746,2021-02-19,116,112,0.483,0.333,0.909,45,11,4,0.7,0.7,1594.5040040714437,1676.1943058766888,-1,23.684085536585584,1.96,1.9,1
242,ORL,1610612753,2021-02-19,124,120,0.489,0.419,0.824,51,13,8,0.3793103448275862,0.4,1414.5363522723376,1534.2505270385636,1,16.417599261435203,2.72,1.5,1
243,GSW,1610612744,2021-02-19,120,124,0.474,0.452,0.6,45,13,0,0.5517241379310345,0.5,1534.2505270385636,1414.5363522723376,2,21.518709344184366,1.5,2.72,0
244,DEN,1610612743,2021-02-19,120,103,0.575,0.484,0.765,37,17,2,0.5357142857142857,0.4,1547.8144874061697,1373.5387406687337,-2,19.17042993444174,1.24,4.28,1
245,CLE,1610612739,2021-02-19,103,120,0.47,0.387,0.619,34,18,4,0.3448275862068966,0.5,1373.5387406687337,1547.8144874061697,-8,15.373049115345774,4.28,1.24,0
246,MIL,1610612749,2021-02-19,98,85,0.407,0.324,0.68,61,13,6,0.5517241379310345,0.6,1553.3257293614442,1435.026142253893,-5,20.462608518642536,1.17,5.55,1
247,OKC,1610612760,2021-02-19,85,98,0.365,0.3,0.524,46,12,5,0.39285714285714285,0.3,1435.026142253893,1553.3257293614442,-2,17.869251070502745,5.55,1.17,0
248,MIN,1610612750,2021-02-19,81,86,0.386,0.237,0.727,43,17,9,0.2413793103448276,0.3,1375.5390587288487,1538.218671024283,-2,18.521136072545588,2.26,1.68,0
249,TOR,1610612761,2021-02-19,86,81,0.329,0.3,0.818,51,15,6,0.4827586206896552,0.7,1538.218671024283,1375.5390587288487,2,22.695830651863247,1.68,2.26,1
250,NOP,1610612740,2021-02-19,114,132,0.512,0.344,0.792,37,14,3,0.42857142857142855,0.5,1497.595360889692,1549.8114720877177,-1,22.94403743439888,2.39,1.62,0
251,PHX,1610612756,2021-02-19,132,114,0.58,0.564,0.667,37,13,4,0.6296296296296297,0.6,1549.8114720877177,1497.595360889692,-1,20.190034199693212,1.62,2.39,1
252,CHI,1610612741,2021-02-20,122,114,0.598,0.478,0.867,38,14,8,0.42857142857142855,0.4,1487.7437337702904,1428.1530991555735,-1,17.81980002233871,1.96,1.9,1
253,SAC,1610612758,2021-02-20,114,122,0.449,0.276,0.818,41,7,3,0.42857142857142855,0.5,1428.1530991555735,1487.7437337702904,-5,17.91882086475716,1.9,1.96,0
254,WAS,1610612764,2021-02-20,118,111,0.506,0.231,0.759,54,17,3,0.34615384615384615,0.3,1426.1159602384612,1531.8157806551644,3,20.056769879875844,2.61,1.54,1
255,POR,1610612757,2021-02-20,111,118,0.359,0.345,0.72,50,13,7,0.6428571428571429,0.7,1531.8157806551644,1426.1159602384612,6,20.039000083061378,1.54,2.61,0
256,MEM,1610612763,2021-02-20,97,128,0.387,0.152,0.87,49,12,4,0.52,0.6,1505.8580115093762,1562.2504475033356,2,19.2648015302673,3.16,1.39,0
257,PHX,1610612756,2021-02-20,128,97,0.535,0.522,0.923,41,12,7,0.6428571428571429,0.6,1562.2504475033356,1505.8580115093762,1,20.817045212645272,1.39,3.16,1
258,BKN,1610612751,2021-02-21,112,108,0.478,0.289,0.684,40,6,4,0.6129032258064516,0.6,1567.4572223134917,1602.8328822238125,5,22.977679096869,3.18,1.39,1
259,LAC,1610612746,2021-02-21,108,112,0.46,0.429,0.722,52,17,4,0.7096774193548387,0.7,1602.8328822238125,1567.4572223134917,1,22.798137989478775,1.39,3.18,0
260,PHI,1610612755,2021-02-21,103,110,0.388,0.297,0.743,45,10,7,0.6666666666666666,0.5,1551.6755905970917,1541.7259038295376,2,23.30565633831256,1.66,2.32,0
261,TOR,1610612761,2021-02-21,110,103,0.494,0.412,0.889,39,14,5,0.5,0.5,1541.7259038295376,1551.6755905970917,3,20.56913955892434,2.32,1.66,1
262,HOU,1610612745,2021-02-22,100,120,0.385,0.325,0.684,46,9,4,0.39285714285714285,0.4,1437.2203008516196,1494.9379281305876,-7,15.590778789842732,1.94,1.91,0
263,CHI,1610612741,2021-02-22,120,100,0.538,0.417,0.7,55,12,5,0.4482758620689655,0.4,1494.9379281305876,1437.2203008516196,1,18.354029384170428,1.91,1.94,1
264,CHA,1610612766,2021-02-22,110,132,0.461,0.306,0.81,35,16,2,0.4827586206896552,0.4,1499.346963797396,1667.86542772432,1,19.98159650933173,7.04,1.12,0
265,UTA,1610612762,2021-02-22,132,110,0.529,0.509,0.824,45,23,7,0.8,1.0,1667.86542772432,1499.346963797396,-1,21.28082408490034,1.12,7.04,1
266,MIA,1610612748,2021-02-22,108,94,0.444,0.375,0.84,45,13,6,0.43333333333333335,0.4,1467.3805403238193,1438.5844123484846,2,18.189806858060443,1.37,3.3,1
267,OKC,1610612760,2021-02-22,94,108,0.432,0.359,0.842,38,18,1,0.4,0.4,1438.5844123484846,1467.3805403238193,1,15.394444613985685,3.3,1.37,0
268,GSW,1610612744,2021-02-23,114,106,0.449,0.342,0.875,41,10,8,0.5161290322580645,0.3,1519.5420068127607,1497.9138929020976,-2,22.344449665467785,1.63,2.4,1
269,NYK,1610612752,2021-02-23,106,114,0.392,0.379,0.864,56,15,5,0.4838709677419355,0.6,1497.9138929020976,1519.5420068127607,1,16.042108369673485,2.4,1.63,0
270,SAC,1610612758,2021-02-23,118,127,0.517,0.484,0.684,38,15,7,0.4,0.4,1414.15103313816,1574.6262036861879,-7,19.555639531642342,3.03,1.42,0
271,BKN,1610612751,2021-02-23,127,118,0.494,0.425,0.71,41,8,5,0.625,0.8,1574.6262036861879,1414.15103313816,6,23.442862218931527,1.42,3.03,1
272,ORL,1610612753,2021-02-23,93,105,0.375,0.368,0.591,48,12,6,0.41935483870967744,0.5,1434.119453553023,1428.384000246014,3,19.248244855536775,1.57,2.53,0
273,DET,1610612765,2021-02-23,105,93,0.466,0.294,0.813,49,15,9,0.26666666666666666,0.1,1428.384000246014,1434.119453553023,-3,17.824752805225348,2.53,1.57,1
274,CLE,1610612739,2021-02-23,112,111,0.526,0.536,0.789,36,16,10,0.3225806451612903,0.4,1355.5591962553872,1485.2010162082051,-10,15.576288136609621,3.68,1.31,1
275,ATL,1610612737,2021-02-23,111,112,0.449,0.452,0.739,41,13,4,0.43333333333333335,0.3,1485.2010162082051,1355.5591962553872,1,19.576111349025282,1.31,3.68,0
276,PHI,1610612755,2021-02-23,109,102,0.413,0.447,0.867,54,19,8,0.6451612903225806,0.5,1542.952537979059,1550.4489564475705,-1,23.39716776847195,1.74,2.17,1
277,TOR,1610612761,2021-02-23,102,109,0.43,0.297,0.846,38,10,11,0.5161290322580645,0.6,1550.4489564475705,1542.952537979059,4,19.11422554648951,2.17,1.74,0
278,MIA,1610612748,2021-02-24,116,108,0.463,0.447,0.862,42,11,4,0.45161290322580644,0.4,1478.9129867259555,1541.8028507569754,3,19.305498077410107,1.79,2.1,1
279,TOR,1610612761,2021-02-24,108,116,0.5,0.455,0.824,32,16,3,0.5,0.7,1541.8028507569754,1478.9129867259555,-1,21.645937071427067,2.1,1.79,0
280,GSW,1610612744,2021-02-24,111,107,0.47,0.192,0.903,41,18,4,0.53125,0.4,1527.9120307263513,1514.4374445184037,1,20.200072662149527,2.16,1.75,1
281,IND,1610612754,2021-02-24,107,111,0.457,0.241,0.813,39,19,6,0.5172413793103449,0.3,1514.4374445184037,1527.9120307263513,1,18.811497913602537,1.75,2.16,0
282,BOS,1610612738,2021-02-24,112,127,0.442,0.258,0.87,36,6,6,0.4838709677419355,0.3,1497.4661765660326,1479.0826607733377,-2,14.700145785790038,1.84,2.02,0
283,ATL,1610612737,2021-02-24,127,112,0.529,0.548,0.824,45,17,5,0.41935483870967744,0.4,1479.0826607733377,1497.4661765660326,-1,17.547471231436944,2.02,1.84,1
284,OKC,1610612760,2021-02-24,102,99,0.416,0.409,0.909,52,17,4,0.3870967741935484,0.4,1427.0519659463484,1516.2027492943987,-1,16.95925131043492,1.96,1.9,1
285,SAS,1610612759,2021-02-24,99,102,0.465,0.36,0.667,44,13,4,0.5925925925925926,0.8,1516.2027492943987,1427.0519659463484,2,16.677586984452454,1.9,1.96,0
286,NOP,1610612740,2021-02-24,128,118,0.556,0.435,0.621,45,13,6,0.43333333333333335,0.6,1492.8795521306831,1440.266810819621,1,22.912197953800636,1.15,5.89,1
