,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,PER_A,WINNER
2000,CLE,1610612739,2019-03-22,108,110,0.478,0.387,0.769,41,13,2,0.2638888888888889,0.7,1370.330701670556,1553.8687388213314,18.36190167055419,0
2001,LAC,1610612746,2019-03-22,110,108,0.512,0.231,0.87,43,12,6,0.5833333333333334,0.5,1553.8687388213314,1370.330701670556,22.69306973502458,1
2002,MIA,1610612748,2019-03-22,87,116,0.376,0.297,0.522,40,13,6,0.49295774647887325,0.5,1525.4909490203265,1655.338500757181,17.75053914871827,0
2003,MIL,1610612749,2019-03-22,116,87,0.506,0.5,0.65,52,16,5,0.7361111111111112,0.8,1655.338500757181,1525.4909490203265,20.39686634222759,1
2004,OKC,1610612760,2019-03-22,116,109,0.447,0.465,0.857,39,13,6,0.5833333333333334,0.3,1532.4897718796435,1600.7561864719978,15.266321364766679,1
2005,TOR,1610612761,2019-03-22,109,116,0.5,0.52,0.857,46,22,7,0.7083333333333334,0.8,1600.7561864719978,1532.4897718796435,20.60069827923079,0
2006,GSW,1610612744,2019-03-23,91,126,0.4,0.133,0.714,36,10,2,0.6901408450704225,0.7,1638.826126409129,1381.9443261914105,19.11546481141774,0
2007,DAL,1610612742,2019-03-23,126,91,0.53,0.429,0.773,49,10,2,0.3888888888888889,0.1,1381.9443261914105,1638.826126409129,17.536704241278596,1
2008,UTA,1610612762,2019-03-23,114,83,0.484,0.344,0.733,58,12,8,0.5833333333333334,0.5,1603.76656177341,1369.5161440933805,20.229374709938917,1
2009,CHI,1610612741,2019-03-23,83,114,0.359,0.125,0.75,45,12,3,0.2876712328767123,0.4,1369.5161440933805,1603.76656177341,15.590696221259197,0
2010,POR,1610612757,2019-03-23,117,112,0.544,0.423,0.741,42,13,4,0.6197183098591549,0.8,1620.4500831159717,1505.467039833923,20.510463836847244,1
2011,DET,1610612765,2019-03-23,112,117,0.5,0.412,1.0,29,8,3,0.5211267605633803,0.5,1505.467039833923,1620.4500831159717,18.540086745009617,0
2012,ATL,1610612737,2019-03-23,129,127,0.462,0.319,0.762,49,12,7,0.3424657534246575,0.5,1406.3146482735258,1619.6462022944477,21.229809375150857,1
2013,PHI,1610612755,2019-03-23,127,129,0.462,0.435,0.846,52,14,4,0.6527777777777778,0.7,1619.6462022944477,1406.3146482735258,19.850311346006723,0
2014,PHX,1610612756,2019-03-23,103,112,0.409,0.265,0.846,43,14,4,0.2328767123287671,0.3,1317.4194241033108,1483.6471155673787,15.971670566013511,0
2015,SAC,1610612758,2019-03-23,112,103,0.424,0.447,0.773,51,14,3,0.49295774647887325,0.5,1483.6471155673787,1317.4194241033108,19.432814787078232,1
2016,CHA,1610612766,2019-03-23,124,117,0.442,0.474,0.786,53,11,5,0.4507042253521127,0.3,1446.5620059156076,1575.1209134487797,15.446250361471318,1
2017,BOS,1610612738,2019-03-23,117,124,0.473,0.442,0.667,42,11,8,0.5972222222222222,0.5,1575.1209134487797,1446.5620059156076,18.219419350050334,0
2018,WAS,1610612764,2019-03-23,108,113,0.427,0.3,0.739,53,12,2,0.410958904109589,0.6,1455.6414420778676,1513.069308576385,18.92062413540746,0
2019,MIA,1610612748,2019-03-23,113,108,0.5,0.308,0.684,44,12,10,0.4861111111111111,0.4,1513.069308576385,1455.6414420778676,17.650350537033102,1
2020,MEM,1610612763,2019-03-23,99,112,0.375,0.303,0.773,47,15,4,0.4027777777777778,0.7,1436.1036146819813,1445.2738041526745,17.108741785395253,0
2021,MIN,1610612750,2019-03-23,112,99,0.482,0.462,0.952,49,19,10,0.4444444444444444,0.1,1445.2738041526745,1436.1036146819813,15.587154058427675,1
2022,GSW,1610612744,2019-03-24,121,114,0.622,0.52,0.842,37,16,5,0.6805555555555556,0.6,1588.645949978654,1501.0806907562578,18.77872975187418,1
2023,DET,1610612765,2019-03-24,114,121,0.464,0.387,0.96,29,8,0,0.5138888888888888,0.5,1501.0806907562578,1588.645949978654,18.436867631171822,0
2024,LAL,1610612747,2019-03-24,111,106,0.459,0.325,0.833,56,22,8,0.4305555555555556,0.3,1387.583717937292,1488.4153513135238,17.44055636552774,1
2025,SAC,1610612758,2019-03-24,106,111,0.375,0.424,0.609,50,8,4,0.5,0.3,1488.4153513135238,1387.583717937292,20.351600230765996,0
2026,NYK,1610612752,2019-03-24,113,124,0.477,0.273,0.88,44,15,7,0.1917808219178082,0.3,1267.3135805960032,1556.0425411516014,12.408538651345786,0
2027,LAC,1610612746,2019-03-24,124,113,0.442,0.429,0.892,42,9,4,0.589041095890411,0.6,1556.0425411516014,1267.3135805960032,24.181559667793238,1
2028,SAS,1610612759,2019-03-24,115,96,0.51,0.333,0.875,51,8,4,0.5753424657534246,0.3,1553.8404494691106,1562.4241057848449,19.340713085408197,1
2029,BOS,1610612738,2019-03-24,96,115,0.404,0.2,0.813,45,8,2,0.589041095890411,0.5,1562.4241057848449,1553.8404494691106,19.070410044576658,0
2030,CLE,1610612739,2019-03-24,105,127,0.427,0.268,0.706,45,12,1,0.2602739726027397,0.2,1368.156899340286,1667.7601412011225,17.68514905182216,0
2031,MIL,1610612749,2019-03-24,127,105,0.552,0.366,0.762,45,9,7,0.7397260273972602,0.8,1667.7601412011225,1368.156899340286,22.826375987963587,1
2032,DEN,1610612743,2019-03-24,88,124,0.355,0.241,0.938,41,17,7,0.6901408450704225,0.5,1610.8593329297237,1528.9099881127058,19.700659010734256,0
2033,IND,1610612754,2019-03-24,124,88,0.56,0.444,0.824,49,11,5,0.6027397260273972,0.8,1528.9099881127058,1610.8593329297237,15.01095204224382,1
2034,CHA,1610612766,2019-03-24,115,114,0.441,0.439,0.882,39,8,3,0.4583333333333333,0.3,1459.2588135795424,1590.1311069609394,15.068381025909593,1
2035,TOR,1610612761,2019-03-24,114,115,0.584,0.423,1.0,35,13,11,0.6986301369863014,0.7,1590.1311069609394,1459.2588135795424,20.480648534969433,0
2036,HOU,1610612745,2019-03-24,113,90,0.488,0.429,0.889,50,19,5,0.6301369863013698,0.7,1635.8682035845532,1436.9938641356694,16.755153449246016,1
2037,NOP,1610612740,2019-03-24,90,113,0.413,0.25,0.7,44,15,3,0.4189189189189189,0.3,1436.9938641356694,1635.8682035845532,12.537230207073469,0
2038,PHI,1610612755,2019-03-25,98,119,0.493,0.261,0.769,39,15,2,0.6438356164383562,0.6,1610.6333788119875,1541.8256750501607,18.370809873524852,0
2039,ORL,1610612753,2019-03-25,119,98,0.517,0.379,0.783,44,7,2,0.4794520547945205,0.9,1541.8256750501607,1610.6333788119875,18.584801915827686,1
2040,BKN,1610612751,2019-03-25,144,148,0.476,0.357,0.705,59,16,4,0.5135135135135135,0.5,1492.8308876309466,1624.836432193637,16.42369762495384,0
2041,POR,1610612757,2019-03-25,148,144,0.438,0.311,0.778,55,5,5,0.625,0.8,1624.836432193637,1492.8308876309466,19.435002672906613,1
2042,UTA,1610612762,2019-03-25,125,92,0.558,0.476,0.826,43,14,4,0.589041095890411,0.7,1611.5412275115614,1312.6511883571657,21.545882389925918,1
2043,PHX,1610612756,2019-03-25,92,125,0.408,0.304,0.821,36,22,3,0.22972972972972974,0.3,1312.6511883571657,1611.5412275115614,14.803100059108338,0
2044,OKC,1610612760,2019-03-25,103,115,0.4,0.333,0.75,41,10,4,0.589041095890411,0.4,1543.114851390702,1424.2610351557967,16.018521418574792,0
2045,MEM,1610612763,2019-03-25,115,103,0.449,0.333,0.774,57,15,3,0.3972602739726027,0.6,1424.2610351557967,1543.114851390702,13.559278067332762,1
2046,WAS,1610612764,2019-03-26,106,124,0.433,0.188,0.815,39,17,4,0.40540540540540543,0.2,1450.0152791346814,1397.399803625302,19.08719943076967,0
2047,LAL,1610612747,2019-03-26,124,106,0.539,0.333,0.739,52,19,5,0.4383561643835616,0.4,1397.399803625302,1450.0152791346814,17.669028109741923,1
2048,CLE,1610612739,2019-03-26,106,116,0.488,0.321,0.76,36,15,1,0.25675675675675674,0.6,1363.8835305151706,1546.113635687074,18.13400430210665,0
2049,BOS,1610612738,2019-03-26,116,106,0.505,0.4,0.737,46,10,3,0.581081081081081,0.4,1546.113635687074,1363.8835305151706,16.07219832773054,1
2050,ORL,1610612753,2019-03-26,104,99,0.416,0.333,0.696,55,15,5,0.4864864864864865,0.5,1563.2666731804836,1518.6954715195714,18.62700949166342,1
2051,MIA,1610612748,2019-03-26,99,104,0.419,0.303,0.81,39,12,1,0.4931506849315068,0.6,1518.6954715195714,1563.2666731804836,16.161224176391833,0
2052,HOU,1610612745,2019-03-26,94,108,0.364,0.308,0.857,46,13,5,0.6351351351351351,0.7,1643.3953789032819,1672.0335100262378,19.998269509353072,0
2053,MIL,1610612749,2019-03-26,108,94,0.447,0.412,0.769,60,16,6,0.7432432432432432,0.8,1672.0335100262378,1643.3953789032819,21.83324066092376,1
2054,SAC,1610612758,2019-03-26,125,121,0.506,0.435,0.844,37,7,1,0.4931506849315068,0.2,1478.599265625514,1432.1245026218855,19.773435848485544,1
2055,DAL,1610612742,2019-03-26,121,125,0.506,0.333,0.875,38,11,6,0.3972602739726027,0.3,1432.1245026218855,1478.599265625514,17.332911774128807,0
2056,DET,1610612765,2019-03-26,92,95,0.353,0.262,0.692,56,6,2,0.5068493150684932,0.4,1495.1592490657163,1577.9207436522556,18.165833824259323,0
2057,DEN,1610612743,2019-03-26,95,92,0.425,0.259,0.7,56,14,2,0.6805555555555556,0.8,1577.9207436522556,1495.1592490657163,18.552053026361953,1
2058,MIN,1610612750,2019-03-26,111,122,0.436,0.333,0.606,43,10,1,0.4520547945205479,0.7,1457.1163836788592,1558.8958027991266,18.893567273081974,0
2059,LAC,1610612746,2019-03-26,122,111,0.541,0.5,1.0,51,18,4,0.5945945945945946,0.6,1558.8958027991266,1457.1163836788592,23.363632034615136,1
2060,SAS,1610612759,2019-03-26,116,125,0.407,0.333,0.714,60,13,5,0.581081081081081,0.4,1570.1509195668814,1465.3978324868526,18.565078973283406,0
2061,CHA,1610612766,2019-03-26,125,116,0.46,0.31,0.714,45,6,5,0.4657534246575342,0.4,1465.3978324868526,1570.1509195668814,15.40477781217885,1
2062,CHI,1610612741,2019-03-26,103,112,0.453,0.348,0.85,45,18,2,0.28378378378378377,0.5,1361.7414783552292,1583.9920880536292,16.147771336604478,0
2063,TOR,1610612761,2019-03-26,112,103,0.488,0.429,1.0,39,15,7,0.6891891891891891,0.6,1583.9920880536292,1361.7414783552292,19.474768359013268,1
2064,ATL,1610612737,2019-03-26,130,120,0.454,0.373,0.885,41,16,4,0.35135135135135137,0.4,1415.327471755986,1429.4666888169406,19.10284393378187,1
2065,NOP,1610612740,2019-03-26,120,130,0.47,0.353,0.75,45,24,6,0.41333333333333333,0.2,1429.4666888169406,1415.327471755986,17.536338422305683,0
2066,CHI,1610612741,2019-03-27,98,118,0.429,0.217,0.789,44,10,0,0.28,0.4,1358.1438764614986,1628.4822104905795,16.36258375721517,0
2067,POR,1610612757,2019-03-27,118,98,0.518,0.344,0.84,45,8,3,0.6301369863013698,0.7,1628.4822104905795,1358.1438764614986,15.749439780102383,1
2068,PHX,1610612756,2019-03-27,121,124,0.494,0.378,0.808,48,15,7,0.22666666666666666,0.3,1306.9077347557081,1431.7259081232396,15.357462899621177,0
2069,WAS,1610612764,2019-03-27,124,121,0.478,0.36,0.674,52,10,3,0.4,0.2,1431.7259081232396,1306.9077347557081,18.458116162561165,1
2070,LAL,1610612747,2019-03-27,100,115,0.381,0.333,0.708,40,6,5,0.44594594594594594,0.1,1415.6891746367437,1617.284681113019,13.496228473698457,0
2071,UTA,1610612762,2019-03-27,115,100,0.494,0.313,0.639,54,11,5,0.5945945945945946,0.8,1617.284681113019,1415.6891746367437,22.69199892013499,1
2072,GSW,1610612744,2019-03-27,118,103,0.536,0.484,0.867,46,14,7,0.684931506849315,0.6,1594.5673916691956,1441.3548654355047,21.838386183277606,1
2073,MEM,1610612763,2019-03-27,103,118,0.39,0.323,0.714,51,10,5,0.40540540540540543,0.6,1441.3548654355047,1594.5673916691956,17.195413522970195,0
2074,OKC,1610612760,2019-03-27,107,99,0.446,0.361,0.632,44,7,7,0.581081081081081,0.5,1526.0210211109938,1561.848577390174,16.30345105482613,1
2075,IND,1610612754,2019-03-27,99,107,0.435,0.419,0.545,45,12,6,0.6081081081081081,0.2,1561.848577390174,1526.0210211109938,16.08492349985801,0
2076,PHI,1610612755,2019-03-28,123,110,0.5,0.48,0.75,45,10,3,0.6351351351351351,0.7,1589.1923806816646,1489.185109334004,19.496285072293745,1
2077,BKN,1610612751,2019-03-28,110,123,0.444,0.344,0.655,45,15,3,0.5066666666666667,0.5,1489.185109334004,1589.1923806816646,17.129540702332562,0
2078,CLE,1610612739,2019-03-28,110,116,0.489,0.414,0.8,49,14,1,0.25333333333333335,0.2,1359.1843828393557,1556.4171946803463,17.19101464261695,0
2079,SAS,1610612759,2019-03-28,116,110,0.529,0.424,0.706,33,11,6,0.5733333333333334,0.9,1556.4171946803463,1359.1843828393557,18.284197720491942,1
2080,NYK,1610612752,2019-03-28,92,117,0.365,0.231,0.75,54,17,5,0.1891891891891892,0.3,1264.460318948478,1587.5896899473598,15.323019644853646,0
2081,TOR,1610612761,2019-03-28,117,92,0.449,0.426,0.773,44,9,6,0.6933333333333334,0.7,1587.5896899473598,1264.460318948478,17.87950462161379,1
2082,HOU,1610612745,2019-03-28,112,85,0.46,0.375,0.85,46,10,3,0.6266666666666667,0.8,1631.855828491807,1581.9382703447523,16.09316963055705,1
2083,DEN,1610612743,2019-03-28,85,112,0.369,0.167,0.95,38,15,3,0.684931506849315,0.5,1581.9382703447523,1631.855828491807,17.992625861738805,0
2084,MIA,1610612748,2019-03-28,105,99,0.438,0.233,0.741,55,11,4,0.4864864864864865,0.6,1512.7673528997661,1426.8376676544638,16.45501961970254,1
2085,DAL,1610612742,2019-03-28,99,105,0.391,0.34,0.647,50,13,2,0.3918918918918919,0.1,1426.8376676544638,1512.7673528997661,18.978628570765554,0
2086,ORL,1610612753,2019-03-28,98,115,0.394,0.258,0.8,43,12,4,0.49333333333333335,0.5,1569.1947918002888,1491.1417223732196,18.339521781282894,0
2087,DET,1610612765,2019-03-28,115,98,0.535,0.486,0.5,43,12,9,0.5,0.9,1491.1417223732196,1569.1947918002888,18.425488193592408,1
2088,MIL,1610612749,2019-03-28,128,118,0.523,0.432,0.815,47,10,5,0.7466666666666667,0.8,1683.5730604377127,1566.1777381647198,20.696511519616035,1
2089,LAC,1610612746,2019-03-28,118,128,0.457,0.515,0.773,46,11,3,0.6,0.7,1566.1777381647198,1683.5730604377127,13.449123318193312,0
2090,SAC,1610612758,2019-03-28,118,121,0.495,0.435,0.875,44,12,10,0.5,0.3,1483.8861005929357,1418.5435269241193,22.240531344871002,0
2091,NOP,1610612740,2019-03-28,121,118,0.505,0.321,1.0,45,12,6,0.40789473684210525,0.2,1418.5435269241193,1483.8861005929357,19.924110952808885,1
2092,LAL,1610612747,2019-03-29,129,115,0.56,0.474,0.75,44,14,2,0.44,0.4,1410.1571221093386,1479.1315573733877,17.956499482726937,1
2093,CHA,1610612766,2019-03-29,115,129,0.477,0.385,0.941,37,13,2,0.47297297297297297,0.4,1479.1315573733877,1410.1571221093386,15.926266206102321,0
2094,IND,1610612754,2019-03-29,112,114,0.467,0.444,0.696,41,12,2,0.6,0.1,1551.5408727451859,1550.812783362889,16.952684938488595,0
2095,BOS,1610612738,2019-03-29,114,112,0.512,0.481,0.765,43,14,5,0.5866666666666667,0.4,1550.812783362889,1551.5408727451859,18.97991657274464,1
2096,WAS,1610612764,2019-03-29,124,128,0.49,0.405,0.591,42,13,3,0.40789473684210525,0.2,1435.0575525561464,1622.816733640424,18.48721117685593,0
2097,UTA,1610612762,2019-03-29,128,124,0.552,0.438,1.0,44,18,7,0.6,0.8,1622.816733640424,1435.0575525561464,22.31105536719873,1
2098,ATL,1610612737,2019-03-29,98,118,0.404,0.237,0.929,41,10,7,0.36,0.6,1426.2506336488073,1633.1741579472275,20.159178913279327,0
2099,POR,1610612757,2019-03-29,118,98,0.469,0.281,0.864,55,9,4,0.6351351351351351,0.7,1633.1741579472275,1426.2506336488073,19.44286639121822,1
2100,MIN,1610612750,2019-03-29,131,130,0.437,0.368,0.794,59,16,3,0.44594594594594594,0.7,1449.834448313266,1601.5900548569257,18.029419308181556,1
2101,GSW,1610612744,2019-03-29,130,131,0.469,0.45,0.714,45,15,3,0.6891891891891891,0.6,1601.5900548569257,1449.834448313266,20.474112981264327,0
2102,DEN,1610612743,2019-03-29,115,105,0.565,0.424,0.833,39,13,1,0.6756756756756757,0.5,1565.2363689864205,1536.3287257559818,16.941386387700796,1
2103,OKC,1610612760,2019-03-29,105,115,0.489,0.296,0.688,35,13,5,0.5866666666666667,0.5,1536.3287257559818,1565.2363689864205,15.898431131881281,0
2104,CHI,1610612741,2019-03-30,101,124,0.423,0.3,0.625,53,13,6,0.27631578947368424,0.4,1353.4519290048506,1591.6935003000106,14.506020952347761,0
2105,TOR,1610612761,2019-03-30,124,101,0.517,0.474,0.778,47,12,4,0.6973684210526315,0.7,1591.6935003000106,1353.4519290048506,19.510392813746723,1
2106,NYK,1610612752,2019-03-30,92,100,0.403,0.237,0.84,42,20,7,0.18666666666666668,0.3,1260.3565085958273,1518.2488277146701,12.636024808432598,0
2107,MIA,1610612748,2019-03-30,100,92,0.433,0.281,0.765,51,19,3,0.49333333333333335,0.5,1518.2488277146701,1260.3565085958273,17.33837158870643,1
2108,PHX,1610612756,2019-03-30,115,120,0.531,0.429,0.739,40,20,7,0.2236842105263158,0.3,1303.5760903228013,1434.3322022477746,15.243085179670361,0
2109,MEM,1610612763,2019-03-30,120,115,0.461,0.32,0.75,44,11,6,0.4,0.2,1434.3322022477746,1303.5760903228013,19.02364101156214,1
2110,BKN,1610612751,2019-03-30,110,96,0.458,0.316,0.786,40,14,2,0.5,0.5,1481.0183253587259,1555.6575954395153,16.40889990419626,1
2111,BOS,1610612738,2019-03-30,96,110,0.422,0.4,0.783,39,15,7,0.5921052631578947,0.4,1555.6575954395153,1481.0183253587259,17.000562437523453,0
2112,LAC,1610612746,2019-03-30,132,108,0.624,0.455,0.688,44,16,5,0.5921052631578947,0.8,1559.7799287851526,1355.9361352399403,18.093835902684646,1
2113,CLE,1610612739,2019-03-30,108,132,0.446,0.13,0.821,36,13,0,0.25,0.1,1355.9361352399403,1559.7799287851526,15.857296557222435,0
2114,SAC,1610612758,2019-03-30,108,119,0.447,0.517,0.6,49,12,4,0.49333333333333335,0.3,1476.8905904961416,1648.5577298501387,20.644758830196444,0
2115,HOU,1610612745,2019-03-30,119,108,0.47,0.327,0.889,38,10,2,0.631578947368421,0.9,1648.5577298501387,1476.8905904961416,21.390665061711605,1
2116,POR,1610612757,2019-03-30,90,99,0.373,0.19,0.909,59,17,5,0.64,0.7,1639.724747236573,1510.2166425233727,18.261200292203426,0
2117,DET,1610612765,2019-03-30,99,90,0.43,0.2,0.769,45,10,6,0.5066666666666667,1.0,1510.2166425233727,1639.724747236573,15.366396575917964,1
2118,ORL,1610612753,2019-03-30,121,116,0.511,0.395,0.857,37,7,3,0.4868421052631579,0.4,1550.1198716501358,1546.6960606685595,18.4208936850778,1
2119,IND,1610612754,2019-03-30,116,121,0.533,0.375,0.647,44,15,3,0.5921052631578947,0.8,1546.6960606685595,1550.1198716501358,17.52585734179052,0
2120,PHI,1610612755,2019-03-30,118,109,0.468,0.484,0.714,55,13,4,0.64,0.5,1597.3591646569428,1456.3255449612157,18.734677375777068,1
2121,MIN,1610612750,2019-03-30,109,118,0.453,0.423,0.8,36,9,6,0.4533333333333333,0.7,1456.3255449612157,1597.3591646569428,16.172543841109242,0
2122,GSW,1610612744,2019-03-31,137,90,0.602,0.636,0.833,50,15,10,0.68,0.6,1595.098958208976,1462.8511948164796,18.673259358965776,1
2123,CHA,1610612766,2019-03-31,90,137,0.353,0.25,0.88,28,11,4,0.4666666666666667,0.4,1462.8511948164796,1595.098958208976,18.663317346710226,0
2124,SAS,1610612759,2019-03-31,106,113,0.468,0.296,0.714,42,11,3,0.5789473684210527,0.9,1559.6654422797617,1471.637887394994,18.107717515298262,0
2125,SAC,1610612758,2019-03-31,113,106,0.481,0.44,0.857,42,12,1,0.4868421052631579,0.3,1471.637887394994,1559.6654422797617,18.694091920862498,1
2126,LAC,1610612746,2019-03-31,113,96,0.48,0.259,0.895,47,19,5,0.5974025974025974,0.9,1567.344788084601,1438.4125987721377,21.57621276695017,1
2127,MEM,1610612763,2019-03-31,96,113,0.376,0.242,0.828,34,14,6,0.40789473684210525,0.3,1438.4125987721377,1567.344788084601,12.114778069290928,0
2128,MIL,1610612749,2019-03-31,135,136,0.414,0.309,0.957,71,16,3,0.75,0.6,1689.97086981728,1419.7000443594618,11.671008634144346,0
2129,ATL,1610612737,2019-03-31,136,135,0.441,0.361,0.588,58,9,10,0.35526315789473684,0.5,1419.7000443594618,1689.97086981728,17.00943326160942,1
2130,WAS,1610612764,2019-03-31,95,90,0.402,0.25,0.75,54,12,6,0.4025974025974026,0.2,1432.271491700489,1574.5373375434638,18.50367051597437,1
2131,DEN,1610612743,2019-03-31,90,95,0.376,0.194,0.65,57,11,5,0.68,0.8,1574.5373375434638,1432.271491700489,18.64716932873486,0
2132,OKC,1610612760,2019-03-31,103,106,0.388,0.256,0.727,49,8,6,0.5789473684210527,0.4,1527.0277571989386,1421.3561928395598,18.67155758666289,0
2133,DAL,1610612742,2019-03-31,106,103,0.425,0.364,0.696,52,13,2,0.38666666666666666,0.1,1421.3561928395598,1527.0277571989386,17.6339355423018,1
2134,LAL,1610612747,2019-03-31,130,102,0.475,0.395,0.864,46,11,5,0.4473684210526316,0.1,1426.4374846662467,1425.5390370209134,16.406117171147415,1
2135,NOP,1610612740,2019-03-31,102,130,0.458,0.258,0.857,45,24,1,0.4155844155844156,0.2,1425.5390370209134,1426.4374846662467,15.78080680048052,0
2136,NYK,1610612752,2019-04-01,113,105,0.5,0.474,0.84,44,17,9,0.18421052631578946,0.3,1257.5755976034477,1347.3090616507207,12.423722663585732,1
2137,CHI,1610612741,2019-04-01,105,113,0.447,0.235,0.739,44,7,2,0.2727272727272727,0.5,1347.3090616507207,1257.5755976034477,14.741405323155806,0
2138,CLE,1610612739,2019-04-01,113,122,0.455,0.364,0.682,48,9,3,0.24675324675324675,0.1,1348.3712759404918,1299.4956937984382,16.482395203180975,0
2139,PHX,1610612756,2019-04-01,122,113,0.548,0.351,0.85,40,14,11,0.22077922077922077,0.3,1299.4956937984382,1348.3712759404918,14.861513251574564,1
2140,BKN,1610612751,2019-04-01,121,131,0.415,0.364,0.794,55,23,5,0.5064935064935064,0.6,1497.5909109001875,1681.4542060690983,15.309089892811775,0
2141,MIL,1610612749,2019-04-01,131,121,0.5,0.324,0.867,40,15,7,0.7402597402597403,0.5,1681.4542060690983,1497.5909109001875,15.202135679367974,1
